Rxn_id	Values
MAR00001	0.999682220592576
MAR00002	0.999918085020387
MAR00003	0.999947804904369
MAR00004	0.999848746572166
MAR00005	0.999848746572167
MAR00006	0.999986187888162
MAR00007	0.999918085030678
MAR00008	0.999947804904368
MAR00009	0.999848746577046
MAR00010	0.999848746577045
MAR00013	0.998216140782493
MAR00014	0.997831378573848
MAR00015	0.99918486187737
MAR00019	0.993858771135022
MAR00020	0.96841005115094
MAR00035	0.993677647072473
MAR00036	0.770403097088874
MAR00037	0.513899053189067
MAR00050	0.992067763575636
MAR00053	0.999387076882136
MAR00056	0.679904987646029
MAR00057	0.985219285252606
MAR00060	0.99896254431121
MAR00064	0.999321390956365
MAR00066	0.99859998052412
MAR00067	0.988516760047199
MAR00069	0.996091571568411
MAR00072	0.999916049258581
MAR00073	0.998777526272082
MAR00074	0.998777526272083
MAR00076	0.999918887492412
MAR00079	0.981064119727277
MAR00080	0.996718513569453
MAR00081	0.999634504306157
MAR00082	0.99971038035555
MAR00084	0.995207598499505
MAR00086	0.998777526272073
MAR00089	0.865047550336841
MAR00091	0.998777526272081
MAR00092	0.998777526272077
MAR00094	0.999931918316811
MAR00097	0.995697133495441
MAR00099	0.999751559190183
MAR00100	0.997523977851327
MAR00101	0.990015440268936
MAR00102	0.999008979294991
MAR00103	0.999606098546538
MAR00104	0.999679554072117
MAR00105	0.999741445567607
MAR00106	0.999810478457595
MAR00107	0.999852990196877
MAR00108	0.993501966676192
MAR00109	0.999660284194484
MAR00110	0.999649037620167
MAR00111	0.998951058292473
MAR00113	0.998306346084335
MAR00114	0.998318436805779
MAR00115	0.99348315496522
MAR00116	0.99001544026894
MAR00117	0.997195315802462
MAR00118	0.997005040566281
MAR00119	0.998406384905809
MAR00120	0.997434182319593
MAR00121	0.997335991349329
MAR00122	0.997434974324005
MAR00124	0.997562201983128
MAR00125	0.997676399760638
MAR00126	0.998516545871902
MAR00127	0.999603473933283
MAR00128	0.999755112434403
MAR00131	0.9979070351464
MAR00132	0.997907035146409
MAR00133	0.997907035146396
MAR00134	0.997907035146413
MAR00139	0.993632405681141
MAR00141	0.99219488026972
MAR00143	0.99992996886614
MAR00144	0.998434167093267
MAR00145	0.998529004218515
MAR00146	0.989121610663894
MAR00147	0.999007528108071
MAR00148	0.998678326205873
MAR00149	0.992699961731269
MAR00150	0.998319009691331
MAR00151	0.997975602571828
MAR00152	0.998441560068428
MAR00153	0.997322750695275
MAR00154	0.997826423396601
MAR00155	0.997304715121363
MAR00156	0.995327058090468
MAR00158	0.995137196522336
MAR00159	0.997895968355326
MAR00160	0.999394851649691
MAR00161	0.998190495874663
MAR00162	0.998937354378817
MAR00163	0.998937354378823
MAR00164	0.99907218545829
MAR00165	0.999072185458292
MAR00166	0.999072185458288
MAR00167	0.98400788946709
MAR00168	0.971405059688527
MAR00169	0.976771210544865
MAR00170	0.999458004559459
MAR00171	0.999458004559461
MAR00172	0.99945800455946
MAR00173	0.999104627703967
MAR00174	0.999723737858472
MAR00176	0.999540778767288
MAR00177	0.999338398855936
MAR00178	0.99933839885593
MAR00179	0.970476632016653
MAR00180	0.957089138528787
MAR00181	0.994742597437267
MAR00183	0.999358390618329
MAR00184	0.999714232561061
MAR00185	0.999358390618327
MAR00186	0.997025263245459
MAR00187	0.999527352069175
MAR00188	0.999213888343089
MAR00189	0.999200468540282
MAR00190	0.999516767082564
MAR00191	0.999944896629165
MAR00192	0.99981833542013
MAR00193	0.999795652646203
MAR00194	0.999943967852904
MAR00195	0.999373792243594
MAR00196	0.999740943305566
MAR00197	0.999574172678572
MAR00199	0.999920210533229
MAR00200	0.999762787820852
MAR00201	0.999829216422344
MAR00202	0.999922868246069
MAR00203	0.999920379334556
MAR00204	0.999750195569667
MAR00206	0.999778103611151
MAR00207	0.999908046668413
MAR00208	0.999920679480577
MAR00209	0.999751551359541
MAR00210	0.999777879052565
MAR00211	0.999908846770617
MAR00212	0.999832694775881
MAR00213	0.999804597468034
MAR00214	0.999797946487459
MAR00216	0.995458726084538
MAR00217	0.985527956174674
MAR00220	0.995207598499504
MAR00222	0.987977118327026
MAR00223	0.984947513272257
MAR00224	0.995435599236663
MAR00225	0.999235565813943
MAR00226	0.999271385511596
MAR00227	0.976390899022866
MAR00228	0.709492589206768
MAR00230	0.999412842984788
MAR00232	0.999634294414866
MAR00233	0.999772458525142
MAR00234	
MAR00236	0.999761174968241
MAR00237	0.999821405263629
MAR00238	0.999712770820451
MAR00240	0.999917443202663
MAR00241	0.999730721071528
MAR00242	0.999794951006034
MAR00243	0.999908075737771
MAR00244	0.999735966623833
MAR00245	0.999767145841318
MAR00246	0.999802125044998
MAR00248	0.9995820594845
MAR00249	0.999067600874569
MAR00250	0.998831242978959
MAR00252	0.999716641034475
MAR00253	0.999585429361643
MAR00254	0.999795721562556
MAR00255	0.999670989455095
MAR00256	0.999638468074144
MAR00257	0.999817481680927
MAR00258	0.999800967163208
MAR00259	0.999657846750818
MAR00260	0.999657727770312
MAR00261	0.99981965200185
MAR00262	0.999438792133261
MAR00263	0.998781660893246
MAR00264	0.998717588963099
MAR00265	0.999467432934991
MAR00266	0.99928585025576
MAR00267	0.999836855280316
MAR00268	0.999711081184162
MAR00270	0.999809701798781
MAR00271	0.999706751122703
MAR00272	0.999780698492075
MAR00273	0.999820238785411
MAR00274	0.997830993221682
MAR00275	0.99926916814999
MAR00276	0.9993894788424
MAR00278	0.999960454619417
MAR00279	0.999841679604212
MAR00280	0.999790426359606
MAR00281	0.999969893146257
MAR00282	0.999867169801989
MAR00283	0.999799213366626
MAR00284	0.999706065396581
MAR00285	0.9899485618124
MAR00288	0.999965123048095
MAR00289	0.999832051637304
MAR00290	0.99980136284962
MAR00291	0.999965132670276
MAR00292	0.999953997035586
MAR00293	0.999853727929295
MAR00294	0.999746288257398
MAR00296	0.999941062392889
MAR00297	0.999808797525978
MAR00298	0.999784419161406
MAR00299	0.99995117333219
MAR00300	0.999926635491101
MAR00301	0.999824998553886
MAR00302	0.999744899282448
MAR00303	0.999943686548904
MAR00304	0.999789384142713
MAR00305	0.999786895586099
MAR00306	0.999805303727509
MAR00308	0.999714597146168
MAR00309	0.999714446097975
MAR00312	0.999728835968111
MAR00313	0.999728508081979
MAR00316	0.970659609145568
MAR00318	0.99996649458913
MAR00319	0.999966391276287
MAR00322	0.999961242375827
MAR00323	0.999831114631355
MAR00325	0.99995567331057
MAR00326	0.999244160726387
MAR00327	0.995324025797388
MAR00329	0.999278204167479
MAR00330	0.999942551672456
MAR00331	0.999892443032014
MAR00333	0.991410728780484
MAR00336	0.996383081063769
MAR00337	0.965545238340155
MAR00340	0.999842725545913
MAR00341	0.999258064735568
MAR00343	0.999878843279699
MAR00344	0.983285111516364
MAR00345	0.983286111273013
MAR00348	0.999062898291501
MAR00349	0.999732137573571
MAR00350	0.999529126000308
MAR00352	0.999012772522632
MAR00353	0.999228505985123
MAR00354	0.999239816041007
MAR00356	0.999160952514521
MAR00357	0.999766938547252
MAR00358	0.999525540648327
MAR00360	0.998835563404491
MAR00361	0.997771764074081
MAR00362	0.998369176269139
MAR00363	0.998920680331266
MAR00364	0.999669598850977
MAR00365	0.998528943185273
MAR00367	0.999648046201076
MAR00368	0.999773396062926
MAR00369	0.998902450732546
MAR00371	0.99975904671411
MAR00372	0.999175521240249
MAR00373	0.999175713307247
MAR00376	0.986960033201538
MAR00377	0.810422563152039
MAR00379	0.987186359086991
MAR00380	0.999934605059371
MAR00381	0.999853657527061
MAR00382	0.999731025777854
MAR00383	0.999948960364371
MAR00384	0.999973343525097
MAR00385	0.999917867591994
MAR00387	0.999971514631671
MAR00388	0.999611912059501
MAR00389	0.999612088094343
MAR00392	0.999482709156346
MAR00393	0.997192493701878
MAR00395	0.999442048454556
MAR00396	0.998456125477283
MAR00397	0.999519480028031
MAR00398	0.999537464970088
MAR00400	0.999633625482517
MAR00401	0.999624150155273
MAR00402	0.999375566597697
MAR00403	0.999668581518477
MAR00404	0.998599436679342
MAR00405	0.99906114280439
MAR00406	0.998942616787142
MAR00407	0.998624541170664
MAR00408	0.994033065153751
MAR00409	0.981799031435469
MAR00410	0.983384477741034
MAR00411	0.994238679603767
MAR00412	0.997213872919821
MAR00413	0.987943948203513
MAR00416	0.999834437437703
MAR00417	0.999262446700432
MAR00419	0.999826336475503
MAR00420	0.999863984614703
MAR00421	0.999352304210478
MAR00423	0.999848147591807
MAR00424	0.99963845884246
MAR00425	0.997972646482053
MAR00427	0.999600375599731
MAR00428	0.99989814146185
MAR00429	0.999834881469054
MAR00430	0.999681764523994
MAR00431	0.999918716754502
MAR00432	0.999966024326408
MAR00433	0.999873661356471
MAR00435	0.999964057362757
MAR00436	0.999878420144535
MAR00437	0.999402916112068
MAR00439	0.999883438223109
MAR00440	0.968024956637455
MAR00441	0.989176379218166
MAR00443	0.998872633654795
MAR00444	0.999589881368663
MAR00446	0.997475179205071
MAR00448	0.998518874318488
MAR00449	0.998893481084738
MAR00450	0.958362819879471
MAR00451	0.999902006150133
MAR00452	0.999760124158393
MAR00453	0.991938601120782
MAR00455	0.999639439534636
MAR00456	0.986249718382444
MAR00457	0.974753535239546
MAR00458	0.997950454943234
MAR00459	0.997950454943236
MAR00460	0.997950454943249
MAR00461	0.997616582256501
MAR00462	0.997908235806785
MAR00465	0.999855020446887
MAR00466	0.997932285242276
MAR00468	0.989672243036599
MAR00470	0.989672243036545
MAR00476	0.993204904401686
MAR00479	0.976168635134655
MAR00481	0.983894324602859
MAR00486	0.988972312335116
MAR00487	0.989910678899314
MAR00488	0.119245070526491
MAR00489	0.987379535969092
MAR00490	0.987760793963756
MAR00491	0.987778817701304
MAR00492	0.989768492352945
MAR00493	0.351531414619654
MAR00494	0.99986272335765
MAR00495	0.993725177118449
MAR00496	0.98675248312767
MAR00497	0.988002268167683
MAR00498	0.988301286222152
MAR00499	0.170146346151619
MAR00500	0.984641908710366
MAR00501	0.527048810855563
MAR00502	0.918706875279819
MAR00503	0.985235512873084
MAR00504	0.985851030396454
MAR00505	0.982399455679325
MAR00506	0.989029201280293
MAR00507	0.988007660419989
MAR00508	0.989447814905769
MAR00509	0.988126721043521
MAR00510	0.98834659448828
MAR00511	0.98762181700701
MAR00512	0.988517075438535
MAR00513	0.990001692653041
MAR00514	0.989009806569191
MAR00515	0.985965326762873
MAR00516	0.989693264454665
MAR00517	0.988544490577618
MAR00518	0.98740086634668
MAR00519	0.970751286541004
MAR00520	0.989089755358137
MAR00521	0.983080639754307
MAR00522	0.729275776532428
MAR00523	0.58609312305708
MAR00524	0.283664623576049
MAR00525	0.283097977782714
MAR00526	0.202089372219842
MAR00527	0.987448856227492
MAR00528	0.988350636339449
MAR00529	0.193073324084299
MAR00530	0.988477862407447
MAR00531	0.989808610339387
MAR00532	0.988025514247942
MAR00533	0.98829446423037
MAR00534	0.742018161343456
MAR00535	0.600367551492599
MAR00536	0.0699465578470829
MAR00537	0.314712389177744
MAR00538	0.882115429571915
MAR00539	0.986794141291255
MAR00540	0.987666049907482
MAR00541	0.227943685724161
MAR00542	0.987458085234396
MAR00543	0.989695959480963
MAR00544	0.988900873828584
MAR00553	0.989672243036603
MAR00561	0.989672243036604
MAR00566	0.98794247026114
MAR00567	0.999594293576403
MAR00568	0.971134869258571
MAR00569	0.909263328869853
MAR00571	0.998524215516792
MAR00573	0.889624161582254
MAR00575	0.997969837941807
MAR00576	0.994754876535712
MAR00577	0.99916072517135
MAR00578	0.998787905929571
MAR00579	0.998993263468146
MAR00580	0.998993263468149
MAR00581	0.998993263468159
MAR00582	0.998994192750111
MAR00583	0.999285753972352
MAR00584	0.999222190026182
MAR00586	0.999195726662879
MAR00587	0.998727531812978
MAR00588	0.999758519635404
MAR00589	0.991706248653909
MAR00590	0.995989430013921
MAR00591	0.996223000881317
MAR00592	0.997461760098684
MAR00593	0.999970097644955
MAR00594	0.989672243036604
MAR00596	0.998830840217436
MAR00597	0.999471973611603
MAR00598	0.9997368510829
MAR00599	0.999029446669881
MAR00600	0.994379782923759
MAR00601	0.999970097644957
MAR00602	0.989672243036692
MAR00603	0.972402509736629
MAR00604	0.998832686759585
MAR00605	0.999102671448797
MAR00606	0.999916087136427
MAR00608	0.999916049258583
MAR00610	0.997536974007498
MAR00611	0.989566873645066
MAR00612	0.988988938709052
MAR00613	0.98898893870906
MAR00614	0.998457317149746
MAR00615	0.998702163503295
MAR00616	0.998702163503302
MAR00617	0.999308040851745
MAR00618	0.999258877938088
MAR00619	0.999272820861305
MAR00620	0.999763224609846
MAR00621	0.999264283190087
MAR00622	0.997098839147636
MAR00623	0.998328858888537
MAR00624	0.997830790449784
MAR00625	0.996495189516452
MAR00626	0.9986557958912
MAR00627	0.99522135048827
MAR00628	0.999515335572266
MAR00629	0.996494841576856
MAR00630	0.997565208386502
MAR00632	0.994209940954206
MAR00633	0.994427309235167
MAR00634	0.968411206185383
MAR00635	0.997768047898503
MAR00636	0.997919306504802
MAR00637	0.965536516968598
MAR00638	0.997294193845737
MAR00639	0.997683861481461
MAR00641	0.9995277026508
MAR00642	0.994433274172468
MAR00643	0.999917615625344
MAR00644	0.996639416479186
MAR00645	0.99595251882623
MAR00646	0.9959525188262
MAR00648	0.995860291592915
MAR00650	0.989704728769527
MAR00651	0.996108565141981
MAR00653	0.998980946412725
MAR00654	0.998980946412725
MAR00655	0.998122076043892
MAR00656	0.995750047029059
MAR00657	0.998980946412725
MAR00658	0.998995541177708
MAR00660	0.992430985214871
MAR00661	0.991878236979996
MAR00662	0.999833292112672
MAR00663	0.955468935490339
MAR00665	0.999102671448804
MAR00667	0.999758519635405
MAR00668	0.998467309047341
MAR00669	0.994390604143625
MAR00670	0.99812564619461
MAR00671	0.998760321967002
MAR00672	0.999970097644957
MAR00673	0.997454436485522
MAR00674	0.992900986560903
MAR00675	0.995324979015672
MAR00676	0.995855377704889
MAR00677	0.996810675332108
MAR00678	0.99754233866475
MAR00679	0.997784958384873
MAR00680	0.999777336133069
MAR00681	0.999134824329332
MAR00682	0.998917984735675
MAR00683	0.99787958264585
MAR00684	0.997797863592198
MAR00695	0.99901278439536
MAR00696	0.999999999321255
MAR00697	0.999175311909979
MAR00698	0.998902338583763
MAR00699	0.999352124789531
MAR00700	0.99926244895583
MAR00701	0.995842391000719
MAR00702	0.999397521020184
MAR00704	0.998399562738502
MAR00709	0.986930389698695
MAR00710	0.995109406671892
MAR00712	0.984889055726922
MAR00713	0.958754584856126
MAR00714	0.999994485419539
MAR00721	0.990985730147249
MAR00730	0.97103677967387
MAR00731	0.999862170990171
MAR00732	0.999728278625325
MAR00734	0.999671251238437
MAR00735	0.999893092894902
MAR00736	0.998612448042176
MAR00737	0.999689224366825
MAR00738	0.996794856628804
MAR00739	0.988516760047227
MAR00741	0.996794856628799
MAR00742	0.995697133495457
MAR00743	0.995836732797582
MAR00744	0.998686621852587
MAR00745	0.996778399245506
MAR00746	0.998686259415445
MAR00747	0.967204187940277
MAR00748	0.996703100039599
MAR00749	0.997861036456547
MAR00750	0.997768274071616
MAR00752	0.99261337306926
MAR00753	0.997893950705026
MAR00754	0.998119043452588
MAR00755	0.999080644510745
MAR00756	0.998096623453966
MAR00757	0.999511307532914
MAR00758	0.994273466447094
MAR00759	0.995258387139843
MAR00760	0.999986169106326
MAR00761	0.984396017067
MAR00762	0.996291515769913
MAR00764	0.999770292375786
MAR00765	0.989947660895989
MAR00766	0.999896302967086
MAR00767	0.999986169106325
MAR00768	0.969034013543649
MAR00769	0.99911536037196
MAR00770	0.998197233834734
MAR00772	0.999617415303399
MAR00773	0.998980762272742
MAR00774	0.998950195161787
MAR00775	0.999034494871563
MAR00777	0.998243533863053
MAR00779	0.98768084515602
MAR00780	0.999858855711427
MAR00781	0.987680845156022
MAR00783	0.998964790760557
MAR00784	0.999309613683057
MAR00785	0.999141347953833
MAR00787	0.999115360371895
MAR00788	0.998015511012666
MAR00790	0.997457140237788
MAR00792	0.997457140237785
MAR00793	0.999445780291516
MAR00794	0.997797114839302
MAR00795	0.999466419871909
MAR00797	0.997236742569287
MAR00798	0.999382643880002
MAR00799	0.995991493208781
MAR00801	0.999753365765493
MAR00803	0.999776112153598
MAR00804	0.999949920297328
MAR00806	0.999824646677706
MAR00807	0.999692392455857
MAR00808	0.999870408234879
MAR00809	0.999756365230619
MAR00810	0.99996622089838
MAR00811	0.999966220898372
MAR00812	0.999756365230618
MAR00814	0.999756365230623
MAR00815	0.999934866340666
MAR00816	0.999885424070456
MAR00817	0.999919167242336
MAR00818	0.998451118946531
MAR00820	0.999992346121229
MAR00821	0.999954262566372
MAR00823	0.999919167242336
MAR00824	0.999696377622008
MAR00825	0.999625505231677
MAR00826	0.99991610339203
MAR00827	0.999950135062657
MAR00828	0.999965431941355
MAR00829	0.999859796611841
MAR00833	0.984707084064003
MAR00835	0.999990235893325
MAR00836	0.999990235893324
MAR00837	0.999764123153758
MAR00838	0.999498844768506
MAR00842	0.999825319636484
MAR00843	0.999825319636485
MAR00844	0.999602172945709
MAR00845	0.999595017157465
MAR00847	0.999808156017572
MAR00848	0.999817923539365
MAR00849	0.999754202261088
MAR00850	0.999551752308608
MAR00853	0.9994561086516
MAR00855	0.999904664284213
MAR00859	0.9996871397417
MAR00860	0.999911339289014
MAR00864	0.999987187290326
MAR00865	0.99996928821701
MAR00866	0.999969288217009
MAR00867	0.999893438360601
MAR00868	0.99991987597826
MAR00869	0.999857907307877
MAR00870	0.999893438360601
MAR00872	0.998143042268135
MAR00873	0.999699769179154
