Rxn_id	Values
MAR00001	0.998514718126043
MAR00002	0.99925966639706
MAR00003	0.999581567991248
MAR00004	0.999589941364543
MAR00005	0.999589941364539
MAR00006	0.999875275824703
MAR00007	0.999259666356584
MAR00008	0.999581567991235
MAR00009	0.999589941361248
MAR00010	0.999589941361247
MAR00013	0.99680888969652
MAR00014	0.995908313960421
MAR00015	0.999491539863008
MAR00019	0.997257182740023
MAR00020	0.919296277262131
MAR00035	0.995427543392263
MAR00036	0.953694922193905
MAR00037	0.953694922193903
MAR00056	0.994957305656617
MAR00057	0.998520792237929
MAR00060	0.99959051492669
MAR00064	0.999843345620234
MAR00066	0.993162657339159
MAR00067	0.702392725711884
MAR00069	0.992049887366557
MAR00072	0.99876277363763
MAR00076	0.999860980918091
MAR00080	0.99272311611457
MAR00081	0.994525466200083
MAR00084	0.978860804739257
MAR00089	0.989631080420288
MAR00090	0.883791593022749
MAR00094	0.999851484021967
MAR00097	0.997160402148768
MAR00099	0.99974265217666
MAR00100	0.995454835270914
MAR00101	0.962797707845967
MAR00102	0.999823639868849
MAR00103	0.999704155528307
MAR00104	0.999640050976213
MAR00105	0.999865476969123
MAR00106	0.999907043888473
MAR00107	0.998391257161861
MAR00108	0.999454212182874
MAR00109	0.99978007868428
MAR00110	0.999903645002987
MAR00111	0.999153988584341
MAR00113	0.99675238804847
MAR00114	0.995498120612631
MAR00115	0.962797707845961
MAR00116	0.962797707845967
MAR00117	0.99675238804847
MAR00118	0.995498120612628
MAR00119	0.991552568142264
MAR00120	0.995552781985934
MAR00121	0.99690952130136
MAR00122	0.995554393456341
MAR00125	0.99823932179014
MAR00126	0.968437526981996
MAR00127	0.999487348879064
MAR00128	0.999414516803253
MAR00131	0.990681875229848
MAR00132	0.990681875229848
MAR00133	0.990681875229848
MAR00134	0.990681875229847
MAR00138	0.987764768428776
MAR00139	0.997552777195715
MAR00141	0.986750003711341
MAR00143	0.999767724353531
MAR00144	0.998719011080514
MAR00145	0.99758044084217
MAR00146	0.998766540493761
MAR00147	0.99907857703783
MAR00148	0.998423322599032
MAR00149	0.999382818794908
MAR00150	0.999583851372326
MAR00151	0.999321216366976
MAR00152	0.99091043195517
MAR00153	0.998275740770804
MAR00154	0.998966814008776
MAR00155	0.991988826263266
MAR00156	0.981734858524253
MAR00158	0.994432879503999
MAR00159	0.965022573532479
MAR00160	0.993964166862395
MAR00161	0.975009498208065
MAR00162	0.966389862303016
MAR00163	0.966389862303017
MAR00164	0.999493877974457
MAR00165	0.999493877974457
MAR00166	0.999493877974456
