BMR	bodyWeight	Height	Hematocrit	HeartRate	StrokeVolume	CSFFlowRate	CSFBloodFlowRate	UrFlowRate	GlomerularFiltrationRate
1478.94748003626	0.988627150611939	0.995199743402091	1.07298306578009	0.951842114308245	1.18088204028897	0.899580911482173	1.01879083458211	1.08698784084411	1.11870056791029
1444.17391478455	1.0171966779381	0.999135323612001	0.9432498123928	0.927627128086714	1.0173080941569	0.954569120221767	0.961187963591814	0.853372707092814	0.845526871853653
1446.2555507156	0.823876412954323	1.17439022132977	1.19477070798474	1.19442042669065	0.900565390462328	0.972573350570422	0.842816062160073	0.978315599806507	0.863529719470168
1399.98739166068	1.06321212225123	0.95571267311861	0.833594518302476	1.08727236208389	1.03142892394144	1.13235459389962	1.08966646819225	1.00351489248583	0.942331246500971
1493.39722031661	1.15585412135162	0.846858066291031	0.90012235454468	0.965273343427959	1.16619063961335	1.12985872785313	1.04547293918423	1.01219611632748	1.13910342575829
1419.78043189216	0.843853042446085	0.896169421588495	1.124538646126	0.839452094897165	1.15823861045776	0.981199444920445	1.11318727700723	1.1438868174342	1.0331124787956
1378.64669472211	0.975109245687245	1.07396339785166	0.833769241551234	1.09382365006656	0.993002646952016	0.952224067979071	1.02664823297666	1.07108996428788	1.03447106609602
1417.69131285094	0.91209203584293	1.13570144602384	1.01250158549674	1.05492251614139	0.977095991105494	1.17034741713625	1.12452766348277	1.1223353035179	1.17033519557993
0	1.19409852498048	1.18805785315921	1.12024919165918	0.829536750694426	0.924701980899323	1.09633745098047	1.0307103440964	1.01249714778343	1.03003130708302
1500.58623171023	1.04350348293376	0.886067845121613	1.09552929676843	0.848203266560791	0.822125508792667	1.09505322936913	1.17761167753667	1.18235833544528	0.803990957984083
1348.767275463	0.901499682767378	1.1041373385673	0.856665192120984	1.19263848356655	1.10151670936348	1.17876639960481	1.14858085957667	0.826670777839729	1.12375091432715
1371.80434704412	0.853045890739345	1.03364113994321	0.975157703162009	0.99871976871166	0.852778991904368	1.00403988217295	1.00304088317791	1.01660721097998	1.04352334383646
1426.66911018873	1.01800195648737	0.961180631028497	0.940152148965388	0.808965461776061	0.942368847633353	1.1167516739587	1.11552926600498	0.912664137397855	0.99196547215049
1524.00843473941	1.13112157258837	1.00401613510303	0.991398998879076	0.821532619587804	0.958348385605881	0.980869400931624	0.98921225635988	0.992360134546206	0.907376063316427
1532.71824512415	1.13480250840913	0.998257687634019	1.03496136004964	0.856349519040736	1.15420849099585	1.13967948301959	1.13152067939538	1.07394551253952	0.90323855359836
1454.34954806294	1.13333945881377	1.06054733701269	0.858322278087809	1.15738972469607	0.80849581944878	0.956172331784999	0.928992635224781	0.883303355518699	0.992403814371603
1464.70820626642	0.881486173717567	1.09748245784918	1.16213224289775	0.986328029246419	1.1376322876831	1.09535060460251	1.19045861409094	1.04326439543763	0.890936593590851
1486.13172435068	1.01776707969951	0.920781387650893	1.05607769933289	1.02434269525342	0.915228257528894	1.19057542294074	0.911284416105257	0.930470468950705	0.819440919296757
1460.91846229058	1.14997708861694	0.835844774080849	0.865175828576268	0.997782538953359	0.900137153014589	1.00931962328604	0.829132321924972	1.15233888094472	0.867696725816904
1398.44387576389	0.848400034467867	1.1303861929937	1.02636423640066	0.827114195394326	0.995351854009986	0.97196612068391	1.1004894423488	0.85335784534437	0.903378523100252
0	1.14254030741491	0.955834803568677	1.17264645479088	1.15905861694948	1.09161444613801	0.882863233034623	1.13247544821367	0.840963115954935	0.879164023022465
0	1.15991040758493	1.11012194130754	1.11324075347385	0.915426123552504	0.881046438465518	0.929360551790818	1.16893523733245	1.18364676125357	1.04227722567321
1432.16789081113	0.887146049574588	0.871747638113591	1.0742748547916	0.907618725901407	0.886510482174604	0.844348087344044	0.930809717348006	0.861160799869917	1.12948145815197
1368.59199524788	0.830791633973957	0.843744483887115	0.986487713993097	1.03767767017215	1.19053380591177	0.950084021696845	1.12162770502828	0.86101523243818	1.12424598506864
1410.59259009628	0.989686064192749	1.16206333523665	0.904127238266612	0.990351609622523	1.03729431697462	0.931961591653614	1.01530013332023	0.862221035222651	1.12089480641197
1540.58307960595	1.13401098629386	1.150540401569	1.02770726843081	0.947324415229361	0.921761431237387	0.936842068877848	0.985317951631723	0.835827761170744	1.0832453505627
1408.70452772967	0.987757400816734	1.1999170257779	0.899508265155231	1.0622444361986	1.18708115327813	1.12684754052285	1.12830010034187	0.981769824561252	1.14375114172121
1403.77438338914	0.965507975699798	1.14570187442283	0.927720636608359	1.17528016232171	1.15838793226066	1.01267412569503	1.18076260247658	1.06755827712412	1.11243380720055
1509.18558540549	1.00109850554	0.814751008913549	1.16432089288678	1.0481700743136	0.876010190716912	1.00844881940355	0.830509155775909	1.13252067278023	0.881518740418938
1423.9036106168	0.850175983999862	1.0178729768029	1.15408801639776	0.91313603664573	0.800719729551663	1.10972388359466	1.08346842567513	1.11609405476549	1.19733729997237
1409.48036063157	0.852914130171175	1.19904647287343	1.11783576966634	0.882072500773195	1.08470550532611	0.848105108311991	0.893970577534795	1.08508436711679	0.83744981128794
0	1.14819014605643	1.00440326169842	1.17032392286675	0.975653632637514	1.14709071556395	1.05018006076701	0.959558223087605	0.989039002016712	1.06024741756309
1403.31878803873	1.04118007252075	1.14940487037429	0.871535980310351	0.810900087864327	0.847323163935198	0.938659474220219	0.907249770762644	1.0834352609583	0.886070610446945
1411.89654509645	0.90612069042152	0.828088588934616	1.00701645929459	1.15047373438414	0.815609190691057	0.93384775433595	1.13300532663821	1.18322379240811	0.897549240856928
1565.94416640233	1.14592103202277	1.1950154947312	1.05080212656372	1.04403689850978	1.03927781017191	1.02984662535239	1.19814952413848	1.00231022491918	0.93587512202988
1415.52581562904	0.82324378328959	1.16908537181868	1.16527293836036	0.881436952114968	1.04172540225253	1.14557505642351	1.05990039310186	0.922021246126991	0.879144936202167
1471.1200541381	0.983101554040834	1.02570436783991	1.06558730153552	1.00796672991616	1.00657296417956	0.879425228868261	1.08158113241771	1.11592447352079	1.00273335065435
1496.59890405171	1.08888385763981	0.972584821469738	0.955677129197045	0.821529720860048	0.803002961637314	1.06898038547906	1.1729212791875	0.894554785435133	1.18030319309836
1464.92335542667	0.935599660638432	0.935137826102597	1.09600303256646	1.14487497244675	1.07557334543525	1.16073254839203	1.07506101922781	0.893721133309218	0.95784288732138
1490.29186097158	0.960487942770525	1.0882893711389	1.12705394388349	0.977173866421548	1.1784081501579	0.879662872647581	1.02734156746798	0.985879759443497	1.03378593612724
1481.2369899359	1.01079190087793	0.805462226665334	1.0401379172706	1.01920366293426	1.14941458258569	0.919313659931993	0.952339011715811	1.04775472048638	1.04261489838092
1451.99649212055	1.15769428578581	0.949624077110329	0.833998825801081	1.0267443327157	0.845310581009593	0.99860810810535	1.05383179392417	1.04613176006701	1.08585714683516
0	1.11134426332532	1.16907408815687	1.16894320043602	1.07215799648572	0.941827736477008	1.15596169267387	0.945291448437586	0.84904956062242	0.960614541515726
1301.05598991329	0.827747041067601	1.01859185921171	0.821439126126623	0.948551431237237	0.89677473225068	1.00056583594744	0.963047777978362	0.849517411330885	1.14347640877519
1413.15235682557	0.911513811448418	0.98955474790085	1.01080998107095	0.831291483674274	1.02413332393625	0.91079809564159	0.947479889430316	0.913783596518327	1.16819399286455
1353.2042917936	0.951747933874426	0.998614927376078	0.847541310647899	0.982540289460011	1.04509084301995	1.01358327146674	0.987359504156143	1.09429312273045	1.10033555579725
1517.12863347865	1.14586901855321	0.923588432487757	0.952057196096402	0.81913752006412	0.92032363626429	1.02969982151426	1.00136553731358	0.964523241193215	0.914236682077957
