BMR	bodyWeight	Height	Hematocrit	HeartRate	StrokeVolume	CSFFlowRate	CSFBloodFlowRate	UrFlowRate	GlomerularFiltrationRate
1512.74140280257	1.12588947455727	0.864872923277297	1.05772725207748	0.823847547031856	0.969154275640034	1.03289966581089	1.1402850697156	1.02361301799548	1.07348622896334
1459.53486784171	1.16231677483025	1.11771381627356	0.951443753064107	1.07278876165963	0.837691735555094	1.01629573484976	1.02422381094195	1.14163997970938	0.852833182285425
1390.81212234793	0.850794726517403	0.924486016817922	1.12463218331299	0.816972455000297	1.0394094675027	1.1479764129432	1.17184354670267	0.939151677730904	1.08908981586271
1512.27885246029	1.16535034245561	1.01141325420248	1.01313023551978	0.828578185840257	0.988369702543334	0.905911610590252	1.07866688022209	0.978410659222041	0.844141392256939
1394.41570600256	1.05294369849016	0.866259491799912	0.940290841430753	1.00865993698571	1.07837972532064	0.927229630192424	1.03311638607034	0.821695793776452	0.846997140860733
1418.27995896923	0.839016161999764	1.04079277656065	1.17560062479995	0.838692010312347	1.07995513997132	0.847685816421676	1.12615888459097	0.870843013515644	1.05628716918637
1433.18286867665	0.911399287546819	0.905188513816058	1.15037712459719	1.12725942154385	1.05541230330874	1.17593178813797	1.15160556183887	1.06512322478439	0.931525685902721
1427.86756249664	1.01875260768199	1.06163163939071	1.02006253715937	1.12701883683171	0.813441534426572	1.05822074998901	1.19556464643184	0.932331598081322	1.06152480903831
1557.12257315201	1.18300273417372	1.075685801256	1.04899003440049	1.08897583694674	0.82752243964722	0.991785289979555	0.800208950142778	1.15939445513372	1.09965258524141
1535.69814608022	1.18595541407971	1.09926063712948	1.03481788181257	0.859946176991187	0.927839894072198	1.05572678441604	1.14617543640521	0.847262079378684	1.03327429258195
1293.58345654287	0.863045232671019	0.980216639400999	0.883096917093211	1.06384210116332	1.01234571227765	1.01788644421071	1.0450265877936	1.19536717151399	1.09601293119511
1477.08560558013	1.18823711270425	0.833528551198773	0.920498532111796	1.00743797700422	1.06177828310283	1.05892459211725	1.19598008228353	1.01599283961517	0.893930765899162
1526.08795201365	1.18286677929718	0.891590787486727	0.988369339407036	1.18918982190555	0.963047678816461	1.01755437359986	1.01107202773538	1.08276696772911	1.09398301667842
1344.95042457424	0.994150259489136	1.16533494460067	0.892195264084623	1.05959659708494	1.12799248911278	1.08841864823192	0.991809354084088	1.19979664803908	1.18823941003465
1553.78116561998	1.12011218755552	0.860951207587689	1.13772351707816	1.12013223014096	1.08734357728235	1.00899812231084	1.12053904220878	0.915139737926055	1.14677211670077
1307.05181597246	0.856754535450886	1.13032679099582	0.87790571582682	0.981519083490768	1.18745973209244	1.19748184964834	0.891137174282417	0.965809015557243	0.834493811945399
1344.13859830229	0.96870451305051	1.01533697410402	0.89036871238896	0.972956601513385	1.01253356262627	0.887470652959854	0.999237716478556	0.985935976650055	0.94657464652768
1419.88196026066	1.16629421007563	1.19845388665075	0.868283218859144	1.13012551816082	0.930058272728224	0.842319309300091	1.1603409954128	1.10558283139678	0.947679521732007
1404.22231395141	1.11688293182382	0.831270211501274	0.891065719126621	0.833387925943566	0.842251681331609	0.843878985809278	1.02986448765208	1.12728161556307	1.07401138906464
1515.46064916978	1.18379697055716	0.977071307910179	0.97427947364156	0.853268403042865	1.04438346349848	0.825436548390042	1.13807127402161	0.840088616078197	1.03917665415356
1408.26916814617	1.06229627966263	0.842661108072234	0.924440914660165	0.869355445247602	1.11152089672964	0.96183199834305	1.09545611679816	0.871246781554707	1.11574557745676
1397.62468043266	0.814284671429676	1.18475923234202	1.1693518568413	0.956375120929494	0.969381167585095	0.979349164826598	1.03439481433059	0.943853965392832	0.947061167375151
1472.37504881214	1.13965172234751	0.801853689653627	0.972082956531834	1.13255189713563	0.836329314314976	0.946326470735268	0.89869381039439	0.822681875627316	0.882411143802078
1431.86290872372	1.17359729910302	1.1099641858846	0.873926528049655	1.12134575664098	0.906588596311629	1.10540185633953	1.06656648692779	1.00875426946451	0.834666618958213
1518.66023165903	1.07149406194311	1.12692128826137	1.16195238747196	0.824188471667958	0.861462687036523	1.05115855184567	0.833393125441049	0.93433958987077	1.10877356683964
0	1.10309605223133	1.1474778821454	1.19189935134243	0.95970310824543	0.912402121013548	1.1087921542217	1.05038391406863	0.870267611870264	0.882269808585904
1449.92069111477	1.09725298724997	0.833774338204364	0.975547989250441	1.01075033220332	0.976034055600688	1.17314142811153	1.06437782317894	0.883578669597254	0.955308652419121
1324.33726767232	0.956890807813667	0.959913059639559	0.84444768937624	0.966719787172315	1.01085709670426	1.18909634160121	1.09190074212689	1.16206142360179	1.02071141278289
1402.37241040789	1.06219115607102	0.903948161140262	0.903225878364827	1.06274395638948	0.98296974627507	0.87681133977111	1.15630084653013	1.0701564709345	0.89158130080924
1316.45382795844	0.868474675124625	1.12002739208972	0.963487938445021	1.05118934367604	1.15014863944167	0.855549681131662	1.19292128915344	0.987387279961599	1.05677624815967
1492.27115623182	1.08241843520784	0.972565530985418	1.03795842960345	0.916793631984686	1.00722084334444	1.0785065348332	1.10761163413436	1.16485298969585	0.993792148959272
