Mets	DemandValue
MAM03861bc	0
MAM03885bc	0
MAM02868bc	0
MAM03923bc	0
MAM03936bc	0
MAM03937bc	0
MAM03938bc	0
MAM03940bc	0
MAM03939bc	0
MAM03941bc	0
MAM03943bc	0
MAM03942bc	0
MAM03945bc	0
MAM03944bc	0
MAM03946bc	0
MAM03948bc	0
MAM03947bc	0
MAM03949bc	0
MAM03950bc	0
MAM03951bc	0
MAM03953bc	0
MAM03954bc	-220.630620283761
MAM03977bc	0
MAM02992bc	0
MAM04006bc	0
MAM02974bc	-26.7701724649876
MAM03124bc	0
MAM00270bc	-264.688297016772
MAM04075bc	0
MAM04077bc	0
MAM04078bc	0
MAM03400bc	0
MAM03398bc	0
MAM03862bc	0
MAM01788bc	0
MAM03232bc	0
MAM00821bc	0
MAM01074bc	-1158.73366602083
MAM03396bc	0
MAM02536bc	-111.875910358545
MAM01313bc	0
MAM01584bc	-432.098590875607
MAM02344bc	-830.920664601408
MAM01982bc	0
MAM03619bc	0
MAM01998bc	0
MAM02350bc	-0.182434927439317
MAM02633bc	0
MAM02720bc	-20.439822372049
MAM03882bc	0
MAM00916bc	0
MAM00128bc	-527.47360825714
MAM02723bc	-24.8579839681042
MAM02622bc	0
MAM02407bc	0
MAM00400bc	0
MAM02832bc	-3.60270286445246
MAM02451bc	0
MAM00536bc	-6.01076227356345
MAM03896bc	-1.00339199998416
MAM01698bc	-119.478551852982
MAM02978bc	0
MAM02137bc	-8.34572866691476
MAM02908bc	-244.469962201098
MAM03394bc	0
MAM01801bc	
MAM01954bc	0
MAM01955bc	0
MAM03772bc	0
MAM03773bc	0
MAM03774bc	0
MAM03776bc	0
MAM02525bc	-637.998549741027
MAM02543bc	0
MAM01620bc	0
MAM01580bc	0
MAM02733bc	0
MAM01991bc	0
MAM00758bc	-95.7113203253815
MAM00752bc	-105.653544040746
MAM01093bc	-153.623505306127
MAM01182bc	-158.975559121706
MAM01178bc	-8.60886787402464
MAM03313bc	
MAM00671bc	-52.2074277774688
MAM01683bc	-987.597655963536
MAM01253bc	-2173.62777148035
MAM01306bc	-1465.07523509368
MAM01410bc	-1578.49867834536
MAM01626bc	-283.376646323211
MAM01821bc	-0.00424336026763404
MAM01862bc	0
MAM01393bc	-437.169092299898
MAM03630bc	-1.00339199998416
MAM02439bc	0
MAM02588bc	0
MAM02759bc	0
MAM02946bc	-337.528613383787
MAM02943bc	0
MAM01833bc	-565.195339765769
MAM02169bc	-5.46578972647355
MAM02579bc	-1919.13953155674
MAM01252bc	-4422.46120083144
MAM01587bc	0
MAM01632bc	0
MAM01672bc	-108.147224690774
MAM01797bc	-1902.00839487915
MAM01830bc	-70.0001604354776
MAM01909bc	-697.743520152612
MAM01681bc	-679.269234053299
MAM01973bc	0
MAM01983bc	-1489.16042517738
MAM02159bc	-476.888247126272
MAM02450bc	0
MAM03118bc	-949.98664195377
MAM03148bc	-315.203848593973
MAM01758bc	-951.560897064247
MAM00995bc	0
MAM00729bc	-8.11131145108124
MAM02772bc	-728.40860098959
MAM02337bc	0
MAM02819bc	-1910.92881311091
MAM03039bc	0
MAM02332bc	-436.687467860714
MAM01279bc	-382.636104638921
MAM01796bc	-281.3208186
MAM01249bc	0
MAM02049bc	-0.362197153621389
MAM03775bc	0
MAM02037bc	-382.415343449656
