BMR	bodyWeight	Height	Hematocrit	Heart	StrokeVolume	CSFFlowRate	CSFBloodFlowRate	UrFlowRate	GlomerularFiltrationRate
1460.48622304696	69.5864527945936	175.149432494853	0.445444455402995	62.2014026784751	70.9043600695204	0.367612466363946	0.448802462304681	2097.8439877721	88.8822757784138
1480.15272248273	79.4703301476083	193.279439724357	0.397878273860163	67.8481796526207	66.5196634638923	0.28345540581806	0.540900090363743	2172.7243266339	75.1415412405625
1331.22247346416	59.9495951207849	169.981366206251	0.394367682059803	77.0015980639437	93.8579155764843	0.288685948951334	0.61098975808674	1824.58482726416	101.833827341763
1404.41346504957	76.502075647529	165.853692360827	0.341000408255486	55.0616632607826	83.2918899511135	0.298145677518964	0.438413784385221	1929.81852683926	96.6940095037984
1536.48598727729	75.3498736475359	146.135881660707	0.461822635342127	67.0107407838069	76.0797495428809	0.343085970120241	0.603196138423606	1889.7645707313	81.6237019834472
1336.77179495312	56.9657933539697	137.923002660914	0.427929188100603	65.1980541493601	85.2778061184002	0.374127018149161	0.530496718167618	2225.11361760202	106.901408325328
1470.69790048934	69.6880033810369	187.453545582936	0.453625542083686	77.8347707757701	89.3500884622132	0.399855516686936	0.504890190858824	1708.38972104158	78.6158712959701
1544.8577201919	83.1989314843822	190.135224044113	0.425038069580069	70.4889138182349	74.671748156064	0.349782359395643	0.447695212715456	2321.65561163974	82.7978732260163
1437.61359855458	59.1486386218195	155.961780420386	0.477426716239436	79.9453707516624	86.1650836586816	0.286829830565058	0.467489568522801	1831.70886870251	86.8026560647991
0	76.8099856776229	143.834058729226	0.476766379502606	69.2833690992043	70.5221016692971	0.323936530382191	0.509052709090357	1999.64634088784	80.5136107361551
1393.97370372912	73.8791583975038	161.506230907183	0.360024482175677	76.1290586715527	94.6788350684765	0.369828363480873	0.526818955040965	2226.87231054242	79.0219916165191
1455.14376784922	72.6371215631584	192.36477466386	0.41993131256675	66.164209319535	86.7786386049653	0.390094130106041	0.489767435934103	2141.64965015808	97.393654067253
1453.9894063992	69.961430356615	193.240807572924	0.436518787704566	68.2119584357949	69.34101094798	0.320481069044668	0.576807880952655	1719.84938401512	78.4997371319703
1438.79413566926	71.8998744600581	181.23621470593	0.399707250442769	58.3999904412343	78.1688695399107	0.349701521496187	0.599389677629685	2157.29558369433	90.8039850451868
1476.58882148696	67.9421190374179	201.289518360265	0.455972527193484	70.6035734734478	84.2557941875951	0.394580846236773	0.568691155443034	1703.2104344982	82.6621856382962
1269.88061147504	58.1347043859072	200.132016670328	0.350546912579502	79.4072951798726	93.7589494909507	0.363317960954092	0.500537898922898	2356.75702993257	88.6601479782364
1292.91508252595	64.136426296822	143.663565481889	0.339863005955547	67.9115685389064	80.9385910207324	0.355099445248548	0.54166917908523	2309.12947939429	105.308367000454
1338.07069886666	71.7173813250382	180.08354654734	0.320446467412658	66.4536619613291	84.047181566337	0.326322239686792	0.549349850745298	2012.00369034994	79.7720091226569
1371.15042140291	73.7333371130082	168.694675514202	0.344472446397095	74.8702510250951	85.7862055272949	0.337636631675198	0.442513101891198	2143.52699674531	72.0363196262524
1500.58948285392	82.0617240533475	140.52340705254	0.405465731942947	56.0847276655631	93.5423207410591	0.391160873696212	0.519207935364754	2381.43468626691	104.637824752206
1527.02887317424	83.3775364156625	197.048443336176	0.401701376821837	77.205427748684	68.8906925520787	0.328049150871309	0.480577625945456	1700.36828531202	96.4815100426187
1326.85508874374	58.6207032881667	169.811648767715	0.381634540780763	53.7038107517615	76.9830653988649	0.344764943035424	0.536343488488032	2201.79444099712	90.5382649924903
1409.86271191846	74.5285784437024	188.448633162387	0.369695432594626	67.3089796709446	73.9992319629689	0.331495313491953	0.612270658904079	2261.64152756493	90.7944797202865
1327.22414635636	72.8776411855923	140.10463160083	0.320568871592514	71.7828253997973	86.2047666678398	0.375139886744596	0.504803438729483	2225.14426152819	75.7050688519725
1466.79375131127	69.2669001701859	153.847107613474	0.450438791250187	68.7620369354178	92.5020119487535	0.359489064461896	0.422890715763379	1752.70613340658	107.887697574782
1392.91081224101	65.9751775898958	180.272717071769	0.422146953306617	66.4226917327713	79.7014709211712	0.371248758458276	0.609322246787481	1942.91307248318	84.9228774974822
1392.22196750762	69.3161963657302	145.085065910585	0.391734300912307	62.1897442231674	89.7863523013395	0.348755924763089	0.608396308277247	1611.56539769303	94.5087335560876
1413.12315062523	74.7886165119338	179.421110104085	0.359053723241905	69.7223385986807	74.4460450979641	0.335784152887653	0.490527839267297	1860.22839097576	86.1611947641106
0	82.8700655158263	162.176130457815	0.448541613759505	78.072493495583	81.5961326440232	0.346847789259718	0.470077736195074	1707.7616229011	72.2758480380145
1393.32309581137	58.4943594341795	188.06747254588	0.451835341956492	71.8914774880185	76.4410987164983	0.289322267213225	0.579666806285539	1960.41396966722	91.6302576251556
1561.56109310535	78.3367888757174	180.398266386617	0.456350503903782	78.9724570258921	92.6985282324602	0.337543988205705	0.52240910662311	2057.81994414286	90.327973480077
1438.34609207284	72.5417208919448	161.941256439211	0.39476028086936	56.2555854314894	85.6358425921706	0.415672874183627	0.5330056479051	2233.61862558654	80.8840411315704
0	81.5415091190581	156.40126362635	0.475311835708179	67.2955751674439	90.5087023465854	0.389300944324651	0.558437102941854	1935.78928798244	73.634229887819
1389.42372341042	58.8316209288533	159.12948977446	0.454599042403566	56.5514395168993	67.5228431274615	0.382062504415619	0.43521849183232	2026.02923547276	102.302270811396
