cellLine	TP	TN	FP	FN	accuracy	sensitivity	specificity	F1	MCC
ACH-000592	80	2323	164	167	0.878931967812729	0.323886639676113	0.9340570969039	0.325865580448065	0.259368224622958
ACH-000471	83	2314	157	180	0.876737381126555	0.315589353612167	0.936462970457305	0.330019880715706	0.262634096510982
ACH-000825	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ACH-000330	106	2285	140	203	0.87454279444038	0.343042071197411	0.942268041237113	0.381981981981982	0.315689061873433
ACH-000323	84	2310	173	167	0.875640087783467	0.334661354581673	0.930326218284333	0.330708661417323	0.26219304231102
ACH-000127	110	2277	138	209	0.873079736649598	0.344827586206897	0.942857142857143	0.388007054673721	0.321583913258862
ACH-000007	101	2283	149	201	0.871982443306511	0.334437086092715	0.938733552631579	0.365942028985507	0.297080040749308
ACH-000178	95	2314	151	174	0.881126554498903	0.353159851301115	0.938742393509128	0.368932038834951	0.303829049575886
ACH-000968	106	2283	137	208	0.873811265544989	0.337579617834395	0.943388429752066	0.380610412926391	0.314803418713972
ACH-001340	74	2308	177	175	0.871250914411119	0.29718875502008	0.928772635814889	0.296	0.225149967599732
ACH-000338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
ACH-000571	91	2294	163	186	0.872348207754206	0.328519855595668	0.933658933658934	0.342749529190207	0.272519333178722
ACH-000853	105	2277	133	219	0.871250914411119	0.324074074074074	0.944813278008299	0.373665480427046	0.308276650571524
ACH-000478	69	2307	167	191	0.869056327724945	0.265384615384615	0.932497978981407	0.278225806451613	0.206700676844163
ACH-000317	110	2257	129	238	0.865764447695684	0.316091954022989	0.94593461860855	0.374787052810903	0.309197484767274
ACH-000246	89	2307	158	180	0.876371616678859	0.330855018587361	0.935902636916836	0.344961240310078	0.277150154067757
ACH-000810	93	2273	147	221	0.865398683247988	0.296178343949045	0.939256198347107	0.335740072202166	0.265270431145992
ACH-000957	106	2280	134	214	0.872713972201902	0.33125	0.944490472245236	0.378571428571429	0.313249431623209
ACH-000444	93	2321	150	170	0.882955376737381	0.35361216730038	0.939295831647106	0.367588932806324	0.30349775174885
ACH-000344	103	2278	138	215	0.870885149963424	0.323899371069182	0.942880794701987	0.368515205724508	0.301679571479171
ACH-000847	84	2291	156	203	0.868690563277249	0.292682926829268	0.936248467511238	0.318785578747628	0.247975880514705
ACH-000383	107	2290	150	187	0.876737381126555	0.363945578231293	0.938524590163934	0.388384754990926	0.32108614170586
ACH-000448	98	2300	150	186	0.87710314557425	0.345070422535211	0.938775510204082	0.368421052631579	0.301542468111041
ACH-000108	93	2306	148	187	0.877468910021946	0.332142857142857	0.939690301548492	0.35700575815739	0.290702700348414
ACH-001164	90	2293	150	201	0.871616678858815	0.309278350515464	0.938600081866558	0.338983050847458	0.27014262989719
ACH-000188	85	2302	161	186	0.873079736649598	0.313653136531365	0.934632561916362	0.328820116054159	0.259284057440107
ACH-000544	96	2280	149	209	0.869056327724945	0.314754098360656	0.938657883902841	0.349090909090909	0.279315690434226
ACH-001552	83	2303	173	175	0.872713972201902	0.321705426356589	0.930129240710824	0.32295719844358	0.252714437356342
ACH-000522	103	2294	141	196	0.876737381126555	0.344481605351171	0.942094455852156	0.379373848987109	0.313711471256139
ACH-000167	88	2309	153	184	0.876737381126555	0.323529411764706	0.937855402112104	0.34307992202729	0.275955572117323
ACH-000512	115	2235	136	248	0.859546452084857	0.316804407713499	0.942640236187263	0.374592833876221	0.304886769273474
ACH-000047	112	2295	128	199	0.880395025603511	0.360128617363344	0.947172926124639	0.406533575317604	0.344800429200797
ACH-000824	78	2352	155	149	0.888807607900512	0.343612334801762	0.938173115277224	0.339130434782609	0.278467075526133
ACH-000746	108	2284	142	200	0.874908558888076	0.350649350649351	0.941467436108821	0.387096774193548	0.320428746791196
ACH-000748	74	2344	170	146	0.884418434528164	0.336363636363636	0.932378679395386	0.318965517241379	0.256410287445462
ACH-000865	84	2342	157	151	0.887344550109729	0.357446808510638	0.937174869947979	0.352941176470588	0.291280960501639
ACH-000086	88	2300	164	182	0.873445501097293	0.325925925925926	0.933441558441558	0.337164750957854	0.267495576518653
ACH-000657	89	2306	154	185	0.876005852231163	0.324817518248175	0.93739837398374	0.344294003868472	0.276701710609379
ACH-000259	94	2315	145	180	0.881126554498903	0.343065693430657	0.941056910569106	0.366471734892788	0.302074729918961
ACH-000693	100	2289	147	198	0.873811265544989	0.335570469798658	0.939655172413793	0.36697247706422	0.299191532674296
ACH-000913	90	2305	149	190	0.876005852231163	0.321428571428571	0.939282803585982	0.346820809248555	0.279860786017338
ACH-000123	91	2302	151	190	0.875274323335772	0.323843416370107	0.938442723196086	0.347992351816444	0.280411340212995
ACH-000329	98	2279	164	193	0.869422092172641	0.336769759450172	0.93286942284077	0.354430379746835	0.282498632941707
ACH-000577	100	2245	150	239	0.857717629846379	0.294985250737463	0.937369519832985	0.33955857385399	0.265679717910574
ACH-000487	104	2278	148	204	0.871250914411119	0.337662337662338	0.938994229183842	0.371428571428571	0.302385234584702
ACH-000859	94	2283	151	206	0.869422092172641	0.313333333333333	0.937962202136401	0.344954128440367	0.274985754992654
ACH-000801	98	2304	139	193	0.878566203365033	0.336769759450172	0.943102742529677	0.371212121212121	0.306750312673532
ACH-000911	104	2302	135	193	0.880029261155816	0.35016835016835	0.94460402133771	0.388059701492537	0.324757013726704
ACH-000324	85	2304	157	188	0.873811265544989	0.311355311355311	0.936204794798862	0.330097087378641	0.26129800182101
ACH-000310	90	2318	158	168	0.880760790051207	0.348837209302326	0.936187399030695	0.355731225296443	0.29012899134088
ACH-000620	94	2280	154	206	0.868324798829554	0.313333333333333	0.936729663105998	0.343065693430657	0.272140978915956
ACH-000215	85	2328	162	159	0.882589612289685	0.348360655737705	0.934939759036145	0.346232179226069	0.281744487659057
ACH-000889	114	2271	128	221	0.872348207754206	0.340298507462687	0.946644435181326	0.395147313691508	0.331246557295755
ACH-000696	88	2312	159	175	0.877834674469642	0.334600760456274	0.935653581545933	0.345098039215686	0.277971683856307
ACH-000757	102	2286	146	200	0.873445501097293	0.337748344370861	0.939967105263158	0.370909090909091	0.303116023524413
ACH-000029	104	2294	133	203	0.87710314557425	0.338762214983713	0.945199835187474	0.382352941176471	0.318625796986571
ACH-000782	107	2278	145	204	0.872348207754206	0.344051446945338	0.940156830375568	0.380106571936057	0.311955369182229
ACH-001173	94	2308	151	181	0.878566203365033	0.341818181818182	0.938592923952826	0.361538461538462	0.295287682112146
ACH-000356	105	2306	129	194	0.881858083394294	0.351170568561873	0.947022587268994	0.393996247654784	0.3326632416028
ACH-000009	95	2303	152	184	0.87710314557425	0.340501792114695	0.938085539714868	0.361216730038023	0.294173023724644
ACH-000424	91	2290	158	195	0.870885149963424	0.318181818181818	0.935457516339869	0.34018691588785	0.269800318653157
ACH-000588	114	2271	127	222	0.872348207754206	0.339285714285714	0.947039199332777	0.395147313691508	0.331576471692646
ACH-000701	87	2302	167	178	0.873811265544989	0.328301886792453	0.932361279870393	0.335260115606936	0.265656502219931
ACH-000580	93	2305	149	187	0.87710314557425	0.332142857142857	0.939282803585982	0.35632183908046	0.289724683150745
ACH-000226	101	2291	137	205	0.874908558888076	0.330065359477124	0.943574958813839	0.371323529411765	0.306023214223908
ACH-000200	83	2284	167	200	0.865764447695684	0.293286219081272	0.931864545083639	0.311444652908068	0.237953719979566
ACH-000152	97	2304	162	171	0.878200438917337	0.361940298507463	0.934306569343066	0.368121442125237	0.300801651825997
ACH-000507	112	2289	133	200	0.878200438917337	0.358974358974359	0.945086705202312	0.402154398563734	0.338477408380342
ACH-000973	90	2330	147	167	0.885149963423555	0.350194552529183	0.940654016955995	0.364372469635628	0.301656753581405
ACH-000397	75	2304	176	179	0.870153621068032	0.295275590551181	0.929032258064516	0.297029702970297	0.225507997350306
ACH-000655	89	2309	160	176	0.87710314557425	0.335849056603774	0.935196435803969	0.346303501945525	0.278716577885264
ACH-000700	99	2252	150	233	0.859912216532553	0.298192771084337	0.937552039966694	0.3407917383821	0.267630013266429
ACH-000734	91	2292	152	199	0.871616678858815	0.313793103448276	0.937806873977087	0.341463414634146	0.272251447182354
ACH-000337	113	2270	134	217	0.871616678858815	0.342424242424242	0.944259567387687	0.391681109185442	0.325792437987974
ACH-000472	82	2321	169	162	0.878931967812729	0.336065573770492	0.932128514056225	0.331313131313131	0.264800356871294
ACH-000556	101	2287	153	193	0.873445501097293	0.343537414965986	0.937295081967213	0.368613138686131	0.299690682674471
ACH-000846	96	2303	161	174	0.877468910021946	0.355555555555556	0.934659090909091	0.364326375711575	0.296682544690216
ACH-000505	83	2315	164	172	0.87710314557425	0.325490196078431	0.933844292053247	0.330677290836653	0.26307662428387
ACH-000861	90	2306	160	178	0.876371616678859	0.335820895522388	0.935117599351176	0.347490347490348	0.279504527377597
ACH-000614	113	2263	137	221	0.869056327724945	0.338323353293413	0.942916666666667	0.386986301369863	0.319528922028391
ACH-000974	84	2291	165	194	0.868690563277249	0.302158273381295	0.932817589576547	0.318785578747628	0.246829442528369
ACH-000204	95	2274	143	222	0.866495976591075	0.299684542586751	0.940835746793546	0.342342342342342	0.273154843042509
ACH-000963	106	2259	142	227	0.865032918800293	0.318318318318318	0.940857975843399	0.364888123924269	0.295146114341152
ACH-000676	113	2280	125	216	0.875274323335772	0.343465045592705	0.948024948024948	0.398589065255732	0.336409592570189
ACH-000473	82	2334	161	157	0.883686905632773	0.343096234309623	0.935470941883768	0.340248962655602	0.276486650137482
ACH-000838	97	2290	150	197	0.873079736649598	0.329931972789116	0.938524590163934	0.358595194085028	0.290105681844119
ACH-000491	104	2282	148	200	0.872713972201902	0.342105263157895	0.939094650205761	0.37410071942446	0.305600423800693
ACH-000258	98	2278	155	203	0.869056327724945	0.325581395348837	0.936292642827785	0.353790613718412	0.282861021069854
ACH-000589	101	2277	157	199	0.869787856620337	0.336666666666667	0.935497124075596	0.362007168458781	0.290981974411152
ACH-000092	80	2309	158	187	0.873811265544989	0.299625468164794	0.935954600729631	0.316831683168317	0.248066420985673
ACH-000541	97	2273	141	223	0.866861741038771	0.303125	0.94159072079536	0.347670250896057	0.279058157720443
ACH-000070	119	2258	128	229	0.869422092172641	0.341954022988506	0.946353730092205	0.4	0.3351928868236
ACH-000936	104	2277	138	215	0.870885149963424	0.326018808777429	0.942857142857143	0.370766488413547	0.303895428886754
ACH-000250	79	2300	164	191	0.870153621068032	0.292592592592593	0.933441558441558	0.307992202729045	0.23696613986286
ACH-000706	108	2286	140	200	0.875640087783467	0.350649350649351	0.942291838417148	0.388489208633094	0.322496342820977
ACH-000436	88	2296	164	186	0.871982443306511	0.321167883211679	0.933333333333333	0.334600760456274	0.264199224586754
ACH-000499	91	2281	158	204	0.867593269934162	0.308474576271186	0.935219352193522	0.334558823529412	0.262783895982558
ACH-000788	75	2327	165	167	0.878566203365033	0.309917355371901	0.933788121990369	0.311203319502075	0.244620667422277
ACH-000510	96	2321	154	163	0.884052670080468	0.370656370656371	0.937777777777778	0.37721021611002	0.313367634116753
ACH-000849	114	2292	141	187	0.880029261155816	0.378737541528239	0.942046855733662	0.410071942446043	0.345270270472981
ACH-000404	98	2243	154	239	0.856254572055596	0.29080118694362	0.935753024614101	0.33276740237691	0.257466037104683
ACH-000281	102	2293	145	194	0.876005852231163	0.344594594594595	0.940525020508614	0.375690607734807	0.30903198606126
ACH-000277	109	2263	140	222	0.867593269934162	0.329305135951662	0.94173949230129	0.375862068965517	0.307304427040017
ACH-000520	75	2310	162	187	0.872348207754206	0.286259541984733	0.934466019417476	0.30060120240481	0.230910703694303
ACH-000425	88	2305	152	189	0.875274323335772	0.317689530685921	0.938135938135938	0.340425531914894	0.272792481231819
ACH-000163	77	2305	159	193	0.871250914411119	0.285185185185185	0.935470779220779	0.304347826086957	0.234404360510945
ACH-000600	88	2305	164	177	0.875274323335772	0.332075471698113	0.933576346699068	0.340425531914894	0.271703426852874
ACH-000368	80	2296	181	177	0.869056327724945	0.311284046692607	0.926927735163504	0.308880308880309	0.236570447183084
ACH-000304	92	2289	151	202	0.870885149963424	0.312925170068027	0.938114754098361	0.342644320297952	0.273288510022036
ACH-000004	104	2298	145	187	0.878566203365033	0.357388316151203	0.940646745804339	0.385185185185185	0.319457226622705
ACH-000415	96	2269	192	177	0.865032918800293	0.351648351648352	0.921982933766761	0.342245989304813	0.267225815284722
ACH-000986	108	2301	134	191	0.881126554498903	0.361204013377926	0.944969199178645	0.399260628465804	0.336411292879698
ACH-000848	102	2313	133	186	0.883321141185077	0.354166666666667	0.94562551103843	0.390057361376673	0.328342959162116
ACH-000060	92	2308	163	171	0.877834674469642	0.349809885931559	0.934034803723189	0.355212355212355	0.28779726798367
ACH-000843	119	2283	120	212	0.878566203365033	0.359516616314199	0.950062421972534	0.417543859649123	0.35754293725411
ACH-000736	110	2274	147	203	0.871982443306511	0.351437699680511	0.939281288723668	0.385964912280702	0.31718555244175
ACH-000390	104	2291	136	203	0.876005852231163	0.338762214983713	0.943963741244335	0.380255941499086	0.315439381180661
ACH-000817	109	2270	137	218	0.870153621068032	0.333333333333333	0.943082675529705	0.380453752181501	0.313460175105353
ACH-000011	86	2299	156	193	0.872348207754206	0.308243727598566	0.936456211812627	0.330134357005758	0.260783439930414
ACH-000498	100	2148	162	324	0.822238478419898	0.235849056603774	0.92987012987013	0.291545189504373	0.203791859488395
ACH-000724	86	2305	155	188	0.87454279444038	0.313868613138686	0.936991869918699	0.333980582524272	0.265708488343087
ACH-000030	119	2294	128	193	0.882589612289685	0.381410256410256	0.947151114781173	0.425760286225403	0.364413535282946
ACH-000477	95	2285	142	212	0.870519385515728	0.309446254071661	0.941491553358055	0.349264705882353	0.281570226860085
ACH-000322	103	2273	142	216	0.869056327724945	0.322884012539185	0.94120082815735	0.365248226950355	0.296825966529589
ACH-000198	123	2248	137	226	0.867227505486467	0.35243553008596	0.942557651991614	0.403940886699507	0.335569408318769
ACH-000207	114	2236	149	235	0.859546452084857	0.326647564469914	0.937526205450734	0.372549019607843	0.298973263509124
ACH-000862	93	2301	168	172	0.875640087783467	0.350943396226415	0.931956257594168	0.35361216730038	0.284828594025706
ACH-000725	113	2243	149	229	0.861741038771031	0.330409356725146	0.937709030100334	0.374172185430464	0.301332073169283
ACH-000524	84	2322	164	164	0.880029261155816	0.338709677419355	0.934030571198713	0.338709677419355	0.272740248618068
ACH-000183	107	2279	132	216	0.872713972201902	0.331269349845201	0.945250933222729	0.380782918149466	0.316004039078642
ACH-000019	114	2264	133	223	0.869787856620337	0.338278931750742	0.944513975803087	0.39041095890411	0.324288174032762
ACH-000839	72	2289	174	199	0.86356986100951	0.265682656826568	0.929354445797808	0.27852998065764	0.203676698400159
ACH-000593	93	2322	148	171	0.883321141185077	0.352272727272727	0.940080971659919	0.368316831683168	0.304571577385148
ACH-000493	88	2297	159	190	0.872348207754206	0.316546762589928	0.935260586319218	0.335238095238095	0.265471932097986
ACH-000651	109	2286	132	207	0.876005852231163	0.344936708860759	0.945409429280397	0.391382405745063	0.327429709612192
ACH-000771	87	2279	173	195	0.865398683247988	0.308510638297872	0.929445350734095	0.321033210332103	0.246714630981219
ACH-000464	82	2306	163	183	0.873445501097293	0.309433962264151	0.933981368975294	0.32156862745098	0.252136616004583
ACH-000128	100	2308	159	167	0.880760790051207	0.374531835205993	0.935549250101338	0.380228136882129	0.314324329048483
ACH-000821	112	2265	139	218	0.869422092172641	0.339393939393939	0.942179700499168	0.385542168674699	0.317680806108641
ACH-000946	103	2304	151	176	0.880395025603511	0.369175627240143	0.938492871690428	0.386491557223265	0.320824985876214
ACH-000784	87	2312	157	178	0.877468910021946	0.328301886792453	0.936411502632645	0.341846758349705	0.274703886631136
ACH-000756	75	2321	162	176	0.876371616678859	0.298804780876494	0.934756343133306	0.307377049180328	0.239685815233988
ACH-000017	102	2289	155	188	0.87454279444038	0.351724137931034	0.93657937806874	0.372943327239488	0.304207539634851
ACH-000758	103	2305	137	189	0.880760790051207	0.352739726027397	0.943898443898444	0.387218045112782	0.323770624723116
ACH-000028	111	2282	138	203	0.875274323335772	0.353503184713376	0.94297520661157	0.394316163410302	0.328550916095924
ACH-000393	70	2315	179	170	0.872348207754206	0.291666666666667	0.92822774659182	0.286298568507157	0.216274427442348
ACH-000025	99	2287	139	209	0.872713972201902	0.321428571428571	0.942704039571311	0.362637362637363	0.296232028133397
ACH-000376	91	2323	144	176	0.882955376737381	0.340823970037453	0.94162950952574	0.362549800796813	0.299136959753234
ACH-000622	81	2322	160	171	0.878931967812729	0.321428571428571	0.935535858178888	0.328600405679513	0.262182987946352
ACH-000856	107	2277	148	202	0.871982443306511	0.346278317152104	0.938969072164948	0.379432624113475	0.310562086521361
ACH-000407	79	2318	165	172	0.876737381126555	0.314741035856574	0.933548127265405	0.319191919191919	0.25147128352672
ACH-000082	72	2316	171	175	0.873445501097293	0.291497975708502	0.93124246079614	0.293877551020408	0.224385833835866
ACH-000695	90	2325	148	171	0.883321141185077	0.344827586206897	0.940153659522847	0.360721442885772	0.297055654307382
ACH-000869	92	2306	147	189	0.87710314557425	0.327402135231317	0.940073379535263	0.353846153846154	0.287575405342771
ACH-000616	85	2307	163	179	0.874908558888076	0.321969696969697	0.934008097165992	0.33203125	0.263254818917513
ACH-000387	107	2299	140	188	0.880029261155816	0.36271186440678	0.94259942599426	0.394833948339483	0.330425384221253
ACH-000975	114	2280	130	210	0.875640087783467	0.351851851851852	0.946058091286307	0.401408450704225	0.337731398431263
ACH-000662	100	2220	138	276	0.848573518653987	0.265957446808511	0.94147582697201	0.325732899022801	0.253415675451391
ACH-000661	99	2269	149	217	0.86613021214338	0.313291139240506	0.9383788254756	0.351063829787234	0.280173254697908
ACH-000363	102	2292	152	188	0.875640087783467	0.351724137931034	0.937806873977087	0.375	0.307115679293751
ACH-000248	107	2289	141	197	0.876371616678859	0.351973684210526	0.941975308641975	0.38768115942029	0.321762555529803
ACH-000075	71	2303	180	180	0.868324798829554	0.282868525896414	0.927507047925896	0.282868525896414	0.21037557382231
ACH-000235	104	2297	145	188	0.878200438917337	0.356164383561644	0.940622440622441	0.384473197781885	0.318600169142511
ACH-000648	97	2256	157	224	0.860643745427944	0.302180685358255	0.934935764608371	0.337391304347826	0.262936067118207
ACH-000375	105	2286	137	206	0.87454279444038	0.337620578778135	0.943458522492778	0.379746835443038	0.31419824568471
ACH-000819	87	2335	153	159	0.885881492318947	0.353658536585366	0.938504823151125	0.358024691358025	0.295436837788656
ACH-000243	85	2298	164	187	0.871616678858815	0.3125	0.933387489845654	0.326295585412668	0.255800883237707
ACH-000138	112	2283	128	211	0.876005852231163	0.346749226006192	0.946909995852343	0.397868561278863	0.334957467687602
ACH-000227	88	2277	154	215	0.865032918800293	0.29042904290429	0.936651583710407	0.322935779816514	0.250964432178876
ACH-000273	102	2295	154	183	0.876737381126555	0.357894736842105	0.937117190690078	0.377079482439926	0.309446634726542
ACH-000467	105	2296	130	203	0.878200438917337	0.340909090909091	0.94641384995878	0.386740331491713	0.324096245734821
ACH-000454	116	2281	125	212	0.876737381126555	0.353658536585366	0.948046550290939	0.407732864674868	0.345778276639834
ACH-001366	95	2312	156	171	0.880395025603511	0.357142857142857	0.936790923824959	0.367504835589942	0.301673857495592
ACH-000490	82	2318	160	174	0.877834674469642	0.3203125	0.935431799838579	0.329317269076305	0.262297948819828
ACH-000767	98	2312	143	181	0.881492318946598	0.351254480286738	0.941751527494908	0.376923076923077	0.31284895922943
ACH-000882	105	2292	135	202	0.876737381126555	0.342019543973941	0.944375772558714	0.383912248628885	0.31953331284246
ACH-000374	106	2261	138	229	0.865764447695684	0.316417910447761	0.942476031679867	0.366148531951641	0.297758953388367
ACH-000639	102	2309	140	183	0.881858083394294	0.357894736842105	0.942833809718252	0.387096774193548	0.323526437763978
ACH-000811	73	2337	165	159	0.881492318946598	0.314655172413793	0.934052757793765	0.31063829787234	0.245847903609109
ACH-000777	89	2306	147	192	0.876005852231163	0.316725978647687	0.940073379535263	0.344294003868472	0.277679391857065
ACH-000898	101	2289	147	197	0.874177029992685	0.338926174496644	0.939655172413793	0.36996336996337	0.302289042708389
ACH-000627	92	2304	155	183	0.876371616678859	0.334545454545455	0.936966246441643	0.352490421455939	0.284870706442942
ACH-000151	94	2274	153	213	0.86613021214338	0.306188925081433	0.936959208899876	0.339350180505415	0.267786480632994
ACH-000278	85	2311	155	183	0.876371616678859	0.317164179104478	0.937145174371452	0.334645669291339	0.267222130068129
ACH-000912	94	2306	151	183	0.877834674469642	0.339350180505415	0.938542938542939	0.360153256704981	0.293578850425065
ACH-000965	103	2286	153	192	0.873811265544989	0.349152542372881	0.937269372693727	0.373865698729583	0.305036998311541
ACH-000740	92	2312	151	179	0.879297732260424	0.339483394833948	0.938692651238327	0.357976653696498	0.292110104884853
ACH-000823	99	2286	151	198	0.872348207754206	0.333333333333333	0.938038572014772	0.361974405850091	0.292971296568948
ACH-000570	84	2329	152	169	0.882589612289685	0.33201581027668	0.938734381297864	0.343558282208589	0.279376708784809
ACH-000022	91	2328	145	170	0.88478419897586	0.348659003831418	0.941366761019005	0.366197183098592	0.303470635492938
ACH-000168	89	2299	161	185	0.873445501097293	0.324817518248175	0.934552845528455	0.33969465648855	0.270219935524625
ACH-000078	84	2296	164	190	0.870519385515728	0.306569343065693	0.933333333333333	0.32183908045977	0.250842733909797
ACH-000293	89	2313	153	179	0.878566203365033	0.332089552238806	0.937956204379562	0.349019607843137	0.282695951194806
ACH-000873	109	2287	142	196	0.876371616678859	0.357377049180328	0.941539728283244	0.392086330935252	0.32590329259966
ACH-000735	89	2282	177	186	0.867227505486467	0.323636363636364	0.928019520130134	0.32902033271719	0.255410827437847
ACH-000054	94	2294	156	190	0.873445501097293	0.330985915492958	0.936326530612245	0.352059925093633	0.282953839989615
ACH-000143	86	2304	153	191	0.874177029992685	0.310469314079422	0.937728937728938	0.333333333333333	0.265159355977149
ACH-000947	101	2289	139	205	0.874177029992685	0.330065359477124	0.942751235584844	0.36996336996337	0.3039498919573
ACH-000279	109	2303	129	193	0.88222384784199	0.360927152317881	0.946957236842105	0.403703703703704	0.342343555568824
ACH-000800	97	2270	137	230	0.865764447695684	0.296636085626911	0.943082675529705	0.345811051693405	0.278058395929813
ACH-000132	88	2309	151	186	0.876737381126555	0.321167883211679	0.938617886178862	0.34307992202729	0.276200186189701
ACH-000118	108	2264	141	221	0.867593269934162	0.328267477203647	0.941372141372141	0.373702422145329	0.304913268492894
ACH-000885	110	2267	137	220	0.869422092172641	0.333333333333333	0.943011647254576	0.381282495667244	0.314043213708289
ACH-000831	116	2278	124	216	0.875640087783467	0.349397590361446	0.948376353039134	0.405594405594406	0.343707010375135
ACH-000573	102	2325	141	166	0.887710314557425	0.380597014925373	0.942822384428224	0.399217221135029	0.337940310519789
ACH-000476	99	2297	141	197	0.876371616678859	0.334459459459459	0.942165709598031	0.369402985074627	0.303738996020607
ACH-000486	92	2307	153	182	0.877468910021946	0.335766423357664	0.93780487804878	0.354527938342967	0.287619204579169
ACH-000984	91	2325	151	167	0.883686905632773	0.352713178294574	0.939014539579968	0.364	0.300248720812641
ACH-000280	86	2301	160	187	0.873079736649598	0.315018315018315	0.934985778138968	0.33140655105973	0.26193377856626
ACH-000211	85	2313	167	169	0.87710314557425	0.334645669291339	0.932661290322581	0.33596837944664	0.26825745865033
ACH-000217	118	2275	140	201	0.875274323335772	0.369905956112853	0.942028985507246	0.409012131715771	0.342556932679768
ACH-000095	72	2323	178	161	0.876005852231163	0.309012875536481	0.928828468612555	0.298136645962733	0.230396754401176
ACH-000146	98	2305	157	174	0.878931967812729	0.360294117647059	0.936230706742486	0.371916508538899	0.305197646367743
ACH-000461	106	2290	127	211	0.876371616678859	0.334384858044164	0.947455523376086	0.385454545454545	0.32317396592332
ACH-000929	88	2280	151	215	0.86613021214338	0.29042904290429	0.937885643767997	0.324723247232472	0.253754304029468
ACH-000274	86	2322	149	177	0.880760790051207	0.326996197718631	0.939700526102792	0.345381526104418	0.280552968620469
ACH-000747	121	2278	121	214	0.877468910021946	0.361194029850746	0.949562317632347	0.419410745233969	0.358736720663257
ACH-000770	106	2286	154	188	0.874908558888076	0.360544217687075	0.936885245901639	0.382671480144404	0.314098631776248
ACH-000420	81	2314	159	180	0.876005852231163	0.310344827586207	0.935705620703599	0.323353293413174	0.255506896611318
ACH-000884	97	2309	135	193	0.880029261155816	0.33448275862069	0.944762684124386	0.371647509578544	0.308565984450215
ACH-000876	109	2278	140	207	0.873079736649598	0.344936708860759	0.942100909842845	0.385840707964602	0.318968383846928
ACH-000035	95	2299	149	191	0.875640087783467	0.332167832167832	0.939133986928105	0.358490566037736	0.291237196850175
ACH-000265	103	2299	138	194	0.878566203365033	0.346801346801347	0.943372999589659	0.382899628252788	0.318489664677682
ACH-000517	91	2327	148	168	0.884418434528164	0.351351351351351	0.94020202020202	0.365461847389558	0.302288291647661
ACH-000647	105	2301	148	180	0.880029261155816	0.368421052631579	0.939567170273581	0.390334572490706	0.32477103531408
ACH-001318	96	2291	141	206	0.873079736649598	0.317880794701987	0.942023026315789	0.35621521335807	0.289543938122072
ACH-000550	93	2313	146	182	0.880029261155816	0.338181818181818	0.940626270841806	0.361867704280156	0.296904483310888
ACH-000618	116	2269	132	217	0.872348207754206	0.348348348348348	0.945022907122033	0.399311531841652	0.334086828394269
ACH-000585	86	2314	153	181	0.877834674469642	0.322097378277154	0.937981353871098	0.339920948616601	0.273344801806074
ACH-000316	90	2297	151	196	0.873079736649598	0.314685314685315	0.938316993464052	0.341555977229602	0.273113737834062
ACH-000410	85	2321	161	167	0.880029261155816	0.337301587301587	0.935132957292506	0.34136546184739	0.275404221190915
ACH-000115	82	2278	169	205	0.863204096561814	0.285714285714286	0.930935839803841	0.304832713754647	0.229980840855656
ACH-000637	89	2288	157	200	0.869422092172641	0.307958477508651	0.935787321063395	0.332710280373832	0.261898342624317
ACH-000233	111	2279	141	203	0.874177029992685	0.353503184713376	0.941735537190083	0.392226148409894	0.325420317630924
ACH-000527	85	2328	153	168	0.882589612289685	0.33596837944664	0.938331318016929	0.346232179226069	0.281960454724753
ACH-000900	98	2264	154	218	0.863935625457206	0.310126582278481	0.93631100082713	0.345070422535211	0.272381414872802
ACH-000098	73	2309	175	177	0.871250914411119	0.292	0.929549114331723	0.293172690763052	0.222351168323535
ACH-000619	95	2277	149	213	0.867593269934162	0.308441558441558	0.938582028029678	0.344202898550725	0.273945766062514
ACH-000416	94	2333	145	162	0.887710314557425	0.3671875	0.941485068603713	0.37979797979798	0.318371690992294
ACH-000969	104	2288	142	200	0.874908558888076	0.342105263157895	0.94156378600823	0.378181818181818	0.311644265546388
ACH-000802	88	2302	170	174	0.874177029992685	0.33587786259542	0.931229773462783	0.338461538461538	0.268952762549127
ACH-000805	98	2287	152	197	0.872348207754206	0.332203389830508	0.937679376793768	0.359633027522936	0.290500083532559
ACH-000996	81	2322	157	174	0.878931967812729	0.317647058823529	0.936668011294877	0.328600405679513	0.262343120941893
ACH-000638	109	2274	150	201	0.871616678858815	0.351612903225806	0.938118811881188	0.383128295254833	0.313693636113682
ACH-000015	92	2301	145	196	0.875274323335772	0.319444444444444	0.940719542109567	0.35047619047619	0.283849546572582
ACH-000468	98	2299	153	184	0.876737381126555	0.347517730496454	0.937601957585644	0.367729831144465	0.300321741600561
ACH-000291	86	2316	155	177	0.878566203365033	0.326996197718631	0.937272359368677	0.341269841269841	0.274846417092503
ACH-000671	99	2286	136	213	0.872348207754206	0.317307692307692	0.943848059454996	0.361974405850091	0.296242185149292
ACH-000840	93	2262	166	213	0.861375274323336	0.303921568627451	0.93163097199341	0.329203539823009	0.253591891814485
ACH-000720	86	2305	172	171	0.87454279444038	0.334630350194553	0.930561162696811	0.333980582524272	0.264730520008015
