Rxn_id	Values
MAR00001	0.999736545190328
MAR00002	0.999884772434438
MAR00003	0.99991385211984
MAR00004	0.999460786911689
MAR00005	0.999460786911682
MAR00006	0.999980584850543
MAR00007	0.999884772446546
MAR00008	0.99991385211984
MAR00009	0.999460786917677
MAR00010	0.999460786917663
MAR00013	0.997619178961567
MAR00014	0.996997020310001
MAR00015	0.999127782034097
MAR00019	0.99033414237138
MAR00020	0.938668274451414
MAR00035	0.996071248451984
MAR00036	0.963728594516646
MAR00037	0.990142012367085
MAR00050	0.990871414720234
MAR00056	0.956539680723808
MAR00057	0.887607332804427
MAR00060	0.996836932649195
MAR00064	0.998383969492609
MAR00066	0.987835787367877
MAR00067	0.706357086423658
MAR00069	0.99715776985959
MAR00072	0.99988485748941
MAR00076	0.999406114729535
MAR00080	0.992058063370767
MAR00081	0.996203166959384
MAR00084	0.995585522247625
MAR00089	0.977146420976677
MAR00090	0.773250921071834
MAR00094	0.998869441859008
MAR00097	0.998912030067918
MAR00099	0.99947544257844
MAR00100	0.993527203118015
MAR00101	0.976201426651634
MAR00102	0.998617682879475
MAR00103	0.999733712248045
MAR00104	0.999558605425875
MAR00105	0.999120539993
MAR00106	0.999198861779168
MAR00107	0.997908100141418
MAR00108	0.993186228651437
MAR00109	0.99957585368271
MAR00110	0.999086081434074
MAR00111	0.998718494562002
MAR00113	0.996006874348335
MAR00114	0.995800141968999
MAR00115	0.976201426651628
MAR00116	0.976201426651634
MAR00117	0.996006874348339
MAR00118	0.995800141969003
MAR00119	0.997257382125232
MAR00120	0.998105201027198
MAR00121	0.998682591713549
MAR00122	0.998105828317676
MAR00125	0.996296944663983
MAR00126	0.990022934810683
MAR00127	0.999457209406405
MAR00128	0.99902337793029
MAR00131	0.996531821371977
MAR00132	0.996531821371997
MAR00133	0.996531821371983
MAR00134	0.996531821371986
MAR00139	0.994992251997024
MAR00141	0.994827250607343
MAR00143	0.999412910963838
MAR00144	0.998611860795211
MAR00145	0.99719624139833
MAR00146	0.988404901983887
MAR00147	0.9986034417069
MAR00148	0.996042084304802
MAR00149	0.99360407184883
MAR00150	0.998902208098096
MAR00151	0.995760198812231
MAR00152	0.996128146038352
MAR00153	0.998376636785638
MAR00154	0.997048104567797
MAR00155	0.995492480487646
MAR00156	0.997431128774743
MAR00158	0.994829528032741
MAR00159	0.998412638768639
MAR00160	0.999277130516455
MAR00161	0.998462661631042
MAR00162	0.999099820550916
MAR00163	0.999099820550887
MAR00164	0.998885682179205
MAR00165	0.998885682179203
MAR00166	0.998885682179201
MAR00167	0.998480935024742
MAR00168	0.996910953829362
MAR00169	0.996266707864435
MAR00170	0.999381826286858
MAR00171	0.999381826286848
MAR00172	0.999381826286858
MAR00173	0.998454263406614
MAR00174	0.999740866994082
MAR00176	0.999643648233571
MAR00177	0.999385778157906
MAR00178	0.999385778157904
MAR00179	0.969657274728731
MAR00180	0.957108734379591
MAR00181	0.995683558124487
MAR00183	0.999343596952324
MAR00184	0.999510675834679
MAR00185	0.999343596952327
MAR00186	0.998191104794734
MAR00187	0.99919043798663
MAR00188	0.999090786138766
MAR00189	0.998799241715447
MAR00190	0.998188581841407
MAR00191	0.999434448582158
MAR00192	0.999663082558753
MAR00193	0.999384586809815
MAR00194	0.998815050781223
MAR00195	0.999359687688005
MAR00196	0.999755600330761
MAR00197	0.99899895357033
MAR00199	0.999283909708816
MAR00200	0.999496334813566
MAR00201	0.999539420489019
MAR00202	0.998978027723914
MAR00203	0.999160522065141
MAR00204	0.999505858565259
MAR00206	0.999506868233166
MAR00207	0.999106667700662
MAR00208	0.999158024555284
MAR00209	0.999503298663727
MAR00210	0.999510197283609
MAR00211	0.999110035459209
MAR00212	0.999755059025887
MAR00213	0.9996016858213
MAR00214	0.999459420138124
MAR00216	0.99527824727326
MAR00217	0.985250619830772
MAR00219	0.995584394594618
MAR00220	0.995585522247629
MAR00222	0.994226750919092
MAR00223	0.982967190058738
MAR00224	0.99145913863001
MAR00225	0.999255629235952
MAR00226	0.999302011308961
MAR00227	0.999705980134458
MAR00228	0.999729148766322
MAR00230	0.999132384975358
MAR00232	0.999574067660761
MAR00233	0.999458399987605
MAR00234	0.99951390537837
MAR00236	0.999611342728731
MAR00237	0.999749478355247
MAR00238	0.999170956976736
MAR00240	0.999007432553777
MAR00241	0.99944678940597
MAR00242	0.999540170858807
MAR00243	0.999234768489092
MAR00244	0.999523174665522
MAR00245	0.999302467812189
MAR00246	0.999671943565914
MAR00248	0.999579140340016
MAR00249	0.999081496499085
MAR00250	0.997222860251649
MAR00252	0.997315285366539
MAR00253	0.996500719570688
MAR00254	0.999285936725872
MAR00255	0.999562480669289
MAR00256	0.999104947431711
MAR00257	0.998621700118135
MAR00258	0.999274606686641
MAR00259	0.999462551420521
MAR00260	0.999201931617609
MAR00261	0.998589683027457
MAR00262	0.999262962897578
MAR00263	0.9987554492128
MAR00264	0.997707704674288
MAR00265	0.99690007363351
MAR00266	0.997359985226247
MAR00267	0.998939533769563
MAR00268	0.998683923026566
MAR00270	0.999198872558549
MAR00271	0.999684910594042
MAR00272	0.999486457956853
MAR00273	0.99873530488763
MAR00274	0.997894155239982
MAR00275	0.998711034441117
MAR00276	0.999460402096062
MAR00278	0.999491055937773
MAR00279	0.999773524886413
MAR00280	0.999247005986466
MAR00281	0.998790466130978
MAR00282	0.99982433399986
MAR00283	0.999657805044923
MAR00284	0.999185125627877
MAR00285	0.976057011434045
MAR00288	0.99932109676963
MAR00289	0.999655544748005
MAR00290	0.999448318550878
MAR00291	0.999047910690013
MAR00292	0.999281782735803
MAR00293	0.999489856153429
MAR00294	0.999576472084659
MAR00296	0.999364654518497
MAR00297	0.999674910787333
MAR00298	0.999384007102069
MAR00299	0.99895282596913
MAR00300	0.99950251124703
MAR00301	0.999762800315388
MAR00302	0.999210953103078
MAR00303	0.998725114154287
MAR00304	0.999366464840547
MAR00305	0.999122952831287
MAR00306	0.999795507717474
MAR00308	0.999696947321722
MAR00309	0.999696919058424
MAR00312	0.999706017392845
MAR00313	0.999706039291052
MAR00316	0.97118224937418
MAR00318	0.999834262154789
MAR00319	0.999834295972002
MAR00322	0.999271868104572
MAR00323	0.99985417033644
MAR00325	0.999113344772492
MAR00326	0.998841953065522
MAR00327	0.994943226963566
MAR00329	0.998034668973343
MAR00330	0.999960393178357
MAR00331	0.999891225121255
MAR00333	0.990200558672584
MAR00336	0.995176074207596
MAR00337	0.958007791844436
MAR00340	0.999508756471197
MAR00341	0.99915264442439
MAR00343	0.998629307538893
MAR00344	0.983552426009069
MAR00345	0.983553609653118
MAR00348	0.997631052139828
MAR00349	0.999294061062021
MAR00350	0.998782650491668
MAR00352	0.978220447997835
MAR00353	0.954584778276863
MAR00354	0.95374577037877
MAR00356	0.999505174732536
MAR00357	0.999470064218214
MAR00358	0.999455399624289
MAR00360	0.998109474146682
