rxns	formulas	model_ranges	ecModel_ranges	subSystems
HMR_6844	3,5-diiodo-L-thyronine[c] + PAPS[c] => 3,5-diiodo-L-thyronine-4-O-sulfate[c] + H+[c] + PAP[c]	737.604256322841	0.0199925653207379	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6845	3,5-diiodo-L-thyronine-4-O-sulfate[c] + H2O[c] => 3,5-diiodo-L-thyronine[c] + H+[c] + sulfate[c]	737.604256322841	0.0199925653207379	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6850	3-monoiodo-L-thyronine[c] + PAPS[c] => 3-monoiodo-L-thyronine-4-O-sulfate[c] + H+[c] + PAP[c]	737.604256322797	0.0199925653633807	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6851	3-monoiodo-L-thyronine-4-O-sulfate[c] + H2O[c] => 3-monoiodo-L-thyronine[c] + H+[c] + sulfate[c]	737.604256322797	0.0199925653633807	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6874	O2[c] + tyrosine[c] => H2O[c] + L-dopaquinone[c]	996.99754578928	0.0351143205009555	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6875	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c] + H+[c] <=> L-dopaquinone[c]	690.954756288507	0.0129473788535374	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6876	2-carboxy-2,3-dihydro-5,6-dihydroxyindole[c] + L-dopaquinone[c] <=> L-dopa[c] + L-dopachrome[c]	2000	0.0814937254809948	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6877	5-S-cysteinyldopa[c] <=> cysteine[c] + L-dopaquinone[c]	1491.73617088187	0.0565249138179981	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6883	5-S-glutathionyl-L-dopa[c] <=> GSH[c] + L-dopaquinone[c]	491.736170881901	0.0162077378956284	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_6888	L-dopachrome[c] => 5,6-dihydroxyindole-2-carboxylate[c]	332.666121286506	0.0038517592139044	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_7628	O2[c] + phenylalanine[c] => 2-phenylacetamide[c] + CO2[c] + H2O[c]	996.997545789276	0.781712020538447	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_7756	2-phenylacetamide[c] + H2O[c] => H+[c] + NH3[c] + phenylacetate[c]	996.997545789276	0.781712020538447	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_8539	O2[c] + phenylalanine[c] + tetrahydrobiopterin[c] => 4alpha-hydroxytetrahydrobiopterin[c] + tyrosine[c]	996.997545789278	0.0955973275598297	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_8794	ATP[c] + CoA[c] + phenylacetate[c] => AMP[c] + phenylacetyl-CoA[c] + PPi[c]	926.774325725642	0.0344026394188547	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_8795	glutamine[c] + phenylacetyl-CoA[c] => CoA[c] + phenylacetylglutamine[c]	926.774325725634	0.0320956352099678	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_8796	glycine[c] + phenylacetyl-CoA[c] => CoA[c] + phenylacetylglycine[c]	926.774325725578	0.0344026394021313	Phenylalanine, tyrosine and tryptophan biosynthesis
HMR_3875	ATP[c] + H2O[c] + methionine[c] => Pi[c] + PPi[c] + SAM[c]	737.604256322836	0.0237226466462407	Cysteine and methionine metabolism
HMR_3877	H2O[c] + SAH[c] => adenosine[c] + homocysteine[c]	737.605152686991	0.0237236046857889	Cysteine and methionine metabolism
HMR_3879	homocysteine[c] + serine[c] => H2O[c] + L-cystathionine[c]	737.605152686999	0.020870986012593	Cysteine and methionine metabolism
HMR_3881	H2O[c] + L-cystathionine[c] => 2-oxobutyrate[c] + cysteine[c] + H+[c] + NH3[c]	737.605152686972	0.0148651433404439	Cysteine and methionine metabolism
HMR_3912	AKG[c] + cysteine[c] <=> glutamate[c] + mercaptopyruvate[c]	1000	0.0747085310749731	Cysteine and methionine metabolism
HMR_3917	5-methyl-THF[c] + homocysteine[c] => H+[c] + methionine[c] + THF[c]	737.605152686992	0.00659303128936852	Cysteine and methionine metabolism
HMR_3919	H2O[c] + N-acetylmethionine[c] <=> acetate[c] + methionine[c]	1998.69787462451	0.243511013759957	Cysteine and methionine metabolism
HMR_3920	H2O[c] + homocysteine-thiolactone[c] <=> H+[c] + homocysteine[c]	737.605152686986	0.0229803596625956	Cysteine and methionine metabolism
HMR_3928	H+[c] + mercaptopyruvate[c] + sulfite[c] => H2S2O3[c] + pyruvate[c]	1000	0.0273623829299721	Cysteine and methionine metabolism
HMR_3995	cystine[c] + H+[c] + NADPH[c] <=> 2 cysteine[c] + NADP+[c]	2000	0.161903976163691	Cysteine and methionine metabolism
HMR_3996	cystine[c] + H+[c] + NADH[c] <=> 2 cysteine[c] + NAD+[c]	2000	0.178719183802629	Cysteine and methionine metabolism
HMR_4189	H2O[m] + O2[m] + sulfite[m] => H2O2[m] + sulfate[m]	853.140442762648	0.0553938950287205	Cysteine and methionine metabolism
HMR_4302	cysteine[c] + H2O[c] => 2 H+[c] + H2S[c] + NH3[c] + pyruvate[c]	1000	0.0343414538482405	Cysteine and methionine metabolism
HMR_4323	H+[c] + H2S[c] + serine[c] => cysteine[c] + H2O[c]	1000	0.162711661984463	Cysteine and methionine metabolism
HMR_5381	PAPS[c] + thioredoxin[c] => 2 H+[c] + oxidized thioredoxin[c] + PAP[c] + sulfite[c]	737.60425632283	0.0144304725740889	Cysteine and methionine metabolism
HMR_5385	methylthioribose-1p[c] => S-methyl-5-thio-D-ribulose-1-phosphate[c]	421.488146470193	0.0111182094687147	Cysteine and methionine metabolism
HMR_5386	S-methyl-5-thio-D-ribulose-1-phosphate[c] => 2,3-diketo-5-methylthiopentyl-1-phosphate[c] + H2O[c]	421.488146470193	0.0111182094687147	Cysteine and methionine metabolism
HMR_5387	2,3-diketo-5-methylthiopentyl-1-phosphate[c] + H2O[c] => 1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c] + Pi[c]	421.488146470183	0.0111182094713648	Cysteine and methionine metabolism
HMR_5389	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one[c] + O2[c] => 4-methylthio-2-oxobutanoic acid[c] + formate[c] + 2 H+[c]	421.488146470196	0.0111182094713648	Cysteine and methionine metabolism
HMR_5390	H2O[c] + methionine[c] + O2[c] => 4-methylthio-2-oxobutanoic acid[c] + H+[c] + H2O2[c] + NH3[c]	1000	0.0729908022845051	Cysteine and methionine metabolism
HMR_5391	4-methylthio-2-oxobutanoic acid[c] + glutamate[c] => AKG[c] + methionine[c]	1000	0.0494891445598081	Cysteine and methionine metabolism
HMR_5418	CoA[m] + H+[m] + N-acetylmethionine[m] <=> acetyl-CoA[m] + methionine[m]	1000	0.057205858427862	Cysteine and methionine metabolism
HMR_5419	CoA[m] + H+[m] + N-acetyl-L-cysteine[m] <=> acetyl-CoA[m] + cysteine[m]	1000	0.0570033564147605	Cysteine and methionine metabolism
HMR_6515	mercaptopyruvate[c] + sulfite[c] => pyruvate[c] + thiosulfate[c]	868.163429994536	0.0540876347142763	Cysteine and methionine metabolism
HMR_6519	3-mercaptolactate[c] + NAD+[c] <=> H+[c] + mercaptopyruvate[c] + NADH[c]	868.163429994533	0.074708531147622	Cysteine and methionine metabolism
HMR_8062	dehydroalanine[c] + NADPH[c] + PAPS[c] => L-cysteate[c] + NADP+[c] + PAP[c]	737.604256322838	0.0174717857342581	Cysteine and methionine metabolism
HMR_8066	3-sulfopyruvate[c] + glutamate[c] <=> AKG[c] + L-cysteate[c]	2000	0.370587223337653	Cysteine and methionine metabolism
HMR_8067	3-sulfopyruvate[m] + glutamate[m] <=> AKG[m] + L-cysteate[m]	1000	0.26489832823247	Cysteine and methionine metabolism
HMR_8068	(S)-3-sulfolactate[c] + NAD+[c] <=> 3-sulfopyruvate[c] + H+[c] + NADH[c]	2000	0.370587222898964	Cysteine and methionine metabolism
HMR_8069	(S)-3-sulfolactate[m] + NAD+[m] <=> 3-sulfopyruvate[m] + H+[m] + NADH[m]	1000	0.264898327639863	Cysteine and methionine metabolism
HMR_8682	cystine[c] + 2 GSH[c] <=> 2 cysteine[c] + GSSG[c]	2000	0.154753294663129	Cysteine and methionine metabolism
HMR_8685	3-mercaptolactate[c] + cysteine[c] + NAD+[c] => 3-mercaptolactate-cysteine-disulfide[c] + H+[c] + NADH[c]	868.163429994533	0.0747085312200397	Cysteine and methionine metabolism
HMR_3868	GSSG[c] + H+[c] + NADH[c] => 2 GSH[c] + NAD+[c]	1000	0.129829804071509	Glutathione metabolism
HMR_3869	GSSG[m] + H+[m] + NADH[m] => 2 GSH[m] + NAD+[m]	997.001129946839	0.10958003524538	Glutathione metabolism
HMR_3889	5-oxoproline[c] + ATP[c] + 2 H2O[c] => ADP[c] + glutamate[c] + H+[c] + Pi[c]	737.604256322829	0.0332000303084288	Glutathione metabolism
HMR_3933	formylglutathione[c] + H+[c] + NADH[c] <=> hydroxymethylglutathione[c] + NAD+[c]	2000	1.37442922852696	Glutathione metabolism
HMR_3937	formylglutathione[c] + H2O[c] => formate[c] + GSH[c] + H+[c]	1000	0.0153184830616731	Glutathione metabolism
HMR_4116	2 GSH[c] + H2O2[c] => GSSG[c] + 2 H2O[c]	997.001129946837	0.136869271652219	Glutathione metabolism
HMR_4120	2 GSH[s] + H2O2[s] => GSSG[s] + 2 H2O[s]	368.802128161424	0.0185644364536233	Glutathione metabolism
HMR_4121	2 GSH[m] + H2O2[m] => GSSG[m] + 2 H2O[m]	997.001129946838	0.109654414121146	Glutathione metabolism
HMR_4175	GSH[c] + H2O[c] => cys-gly[c] + glutamate[c]	737.604256322837	0.0423597658286516	Glutathione metabolism
HMR_4176	GSH[s] + H2O[s] => cys-gly[s] + glutamate[s]	737.604256322839	0.0378283501356782	Glutathione metabolism
HMR_4324	ATP[c] + cysteine[c] + glutamate[c] => ADP[c] + gamma-glutamyl-cysteine[c] + H+[c] + Pi[c]	999.905260911763	0.0609486488643789	Glutathione metabolism
HMR_4326	ATP[c] + gamma-glutamyl-cysteine[c] + glycine[c] => ADP[c] + GSH[c] + H+[c] + Pi[c]	737.604256322855	0.0423597659934	Glutathione metabolism
HMR_4328	cys-gly[c] + H2O[c] => cysteine[c] + glycine[c]	737.604256322795	0.0423597660410542	Glutathione metabolism
HMR_4329	cys-gly[s] + H2O[s] => cysteine[s] + glycine[s]	737.604256322823	0.0367208547166488	Glutathione metabolism
HMR_4708	gamma-glutamyl-cysteine[c] => 5-oxoproline[c] + cysteine[c]	999.905260911763	0.0609486488541404	Glutathione metabolism
HMR_8769	alanine[c] + GSH[c] => (5-L-glutamyl)-L-amino acid[s] + cys-gly[s]	737.604256322834	0.0369177938568271	Glutathione metabolism
HMR_8770	(5-L-glutamyl)-L-amino acid[s] => 5-oxoproline[c] + alanine[c]	737.604256322816	0.0344499216819349	Glutathione metabolism
HMR_8771	ATP[c] + GSH[c] + H2O[c] => ADP[c] + GSH[m] + H+[c] + Pi[c]	1000	0.0479365752229328	Transport reactions
HMR_4078	H2O[c] + O2[c] + spermine[c] => 3-amino-propanal[c] + H2O2[c] + spermidine[c]	384.837003298873	0.00888553978706536	Beta-alanine metabolism
HMR_4079	3-amino-propanal[c] + H2O[c] + NADP+[c] => beta-alanine[c] + 2 H+[c] + NADPH[c]	384.837003298858	0.00888553978927124	Beta-alanine metabolism
HMR_4174	aspartate[c] + H+[c] => beta-alanine[c] + CO2[c]	1000	0.0617317734793913	Beta-alanine metabolism
HMR_4330	3-oxopropanoate[m] + glutamate[m] <=> AKG[m] + beta-alanine[m]	2000	0.0119425727305312	Beta-alanine metabolism
HMR_4347	3-ureidopropionate[c] + H+[c] + H2O[c] => beta-alanine[c] + CO2[c] + NH3[c]	1000	0.0121276441876046	Beta-alanine metabolism
HMR_4425	ATP[c] + beta-alanine[c] + histidine[c] => AMP[c] + carnosine[c] + H+[c] + PPi[c]	1000	0.00734716981294981	Beta-alanine metabolism
HMR_4427	carnosine[c] + H2O[c] => beta-alanine[c] + histidine[c]	1000	0.00734716984018213	Beta-alanine metabolism
HMR_4689	4-aminobutanal[c] + H2O[c] + NAD+[c] => 4-aminobutyrate[c] + 2 H+[c] + NADH[c]	1000	0.00315139185642381	Beta-alanine metabolism
HMR_4735	acrylyl-CoA[m] + H2O[m] <=> 3-hydroxypropionyl-CoA[m]	1000	0.0460372564109403	Beta-alanine metabolism
HMR_7991	H2O[c] + O2[c] + spermidine[c] => 1,3-diaminopropane[c] + 4-aminobutanal[c] + H2O2[c]	1000	0.062437959538595	Beta-alanine metabolism
HMR_7992	1,3-diaminopropane[c] + H2O[c] + O2[c] => 3-amino-propanal[c] + H+[c] + H2O2[c] + NH3[c]	384.837003298864	0.00802981356330558	Beta-alanine metabolism
HMR_7993	3-amino-propanal[c] + H2O[c] + NAD+[c] => beta-alanine[c] + 2 H+[c] + NADH[c]	384.837003298868	0.00884838748262616	Beta-alanine metabolism
HMR_7647	D-alanine[p] + H2O[p] + O2[p] => H+[p] + H2O2[p] + NH3[p] + pyruvate[p]	1000	0.028494901568024	Metabolism of other amino acids
HMR_3748	3-methyl-2-oxobutyrate[m] + CoA[m] + NAD+[m] => CO2[m] + isobutyryl-CoA[m] + NADH[m]	996.099884349316	0.0266162344042386	Valine, leucine, and isoleucine metabolism
HMR_3751	isobutyryl-CoA[m] + ubiquinone[m] => methacrylyl-CoA[m] + ubiquinol[m]	1000	0.0209620375001923	Valine, leucine, and isoleucine metabolism
HMR_3753	H2O[m] + methacrylyl-CoA[m] => 3-hydroxyisobutyryl-CoA[m]	996.099884349316	0.0209620375014732	Valine, leucine, and isoleucine metabolism
HMR_3755	3-hydroxyisobutyryl-CoA[m] + H2O[m] => 3-hydroxyisobutyrate[m] + CoA[m] + H+[m]	996.099884349316	0.0209620375014732	Valine, leucine, and isoleucine metabolism
HMR_3759	2-methyl-3-oxopropanoate[m] + H2O[m] + NAD+[m] => 2 H+[m] + methylmalonate[m] + NADH[m]	1000	0.0169088975708809	Valine, leucine, and isoleucine metabolism
HMR_3763	CoA[m] + H+[m] + methylmalonate[m] => (R)-methylmalonyl-CoA[m] + H2O[m]	1000	0.0031740680587418	Valine, leucine, and isoleucine metabolism
HMR_3767	4-methyl-2-oxopentanoate[m] + CoA[m] + NAD+[m] => CO2[m] + isovaleryl-CoA[m] + NADH[m]	994.682677398923	0.0221580306468984	Valine, leucine, and isoleucine metabolism
HMR_3769	3-methylcrotonyl-CoA[m] + ubiquinol[m] <=> isovaleryl-CoA[m] + ubiquinone[m]	2000	0.0206290331310169	Valine, leucine, and isoleucine metabolism
HMR_3773	3-methylcrotonyl-CoA[m] + ATP[m] + HCO3-[m] => 3-methylglutaconyl-CoA[m] + ADP[m] + H+[m] + Pi[m]	994.682677398923	0.00837571471840274	Valine, leucine, and isoleucine metabolism
HMR_3775	3-methylglutaconyl-CoA[m] + H2O[m] <=> HMG-CoA[m]	1994.68267739892	0.0198341269469922	Valine, leucine, and isoleucine metabolism
HMR_3780	2-oxo-3-methylvalerate[m] + CoA[m] + NAD+[m] => 2-methylbutyryl-CoA[m] + CO2[m] + NADH[m]	997.392649864247	0.0220799282526022	Valine, leucine, and isoleucine metabolism
HMR_3783	2-methylbutyryl-CoA[m] + ubiquinone[m] <=> tiglyl-CoA[m] + ubiquinol[m]	2000	0.0268750453369971	Valine, leucine, and isoleucine metabolism
HMR_3785	H2O[m] + tiglyl-CoA[m] => (S)-3-hydroxy-2-methylbutyryl-CoA[m]	997.392649864247	0.0210673645372226	Valine, leucine, and isoleucine metabolism
HMR_3790	2-methyl-3-oxopropanoate[c] + H2O[c] + O2[c] => H+[c] + H2O2[c] + methylmalonate[c]	1000	0.00102347872025121	Valine, leucine, and isoleucine metabolism
HMR_3792	2-methyl-3-oxopropanoate[m] + glutamate[m] <=> AKG[m] + D-3-amino-isobutanoate[m]	2000	0.180351585289771	Valine, leucine, and isoleucine metabolism
HMR_3796	AMP[m] + H+[m] + propanoyl-CoA[m] <=> CoA[m] + propinol adenylate[m]	2000	0.225417848368635	Valine, leucine, and isoleucine metabolism
HMR_3823	(S)-3-hydroxy-2-methylbutyryl-CoA[m] + NAD+[m] <=> 2-methylacetoacetyl-CoA[m] + H+[m] + NADH[m]	997.392649864247	0.0195137418474952	Valine, leucine, and isoleucine metabolism
HMR_6416	3-methyl-2-oxobutyrate[m] + H+[m] + lipoamide[m] => CO2[m] + S-(2-methylpropanoyl)-dihydrolipoamide[m]	996.099884349316	0.0173051265444861	Valine, leucine, and isoleucine metabolism
HMR_4124	H+[r] + UDP-glucuronate[r] => CO2[r] + UDP-xylose[r]	75.6517185972129	0.0011987150484678	Amino sugar and nucleotide sugar metabolism
HMR_4158	H+[c] + N-acetylglucosamine-1-phosphate[c] + UTP[c] => PPi[c] + UDP-N-acetylglucosamine[c]	999.727821403961	0.000593180454164195	Amino sugar and nucleotide sugar metabolism
HMR_4159	UDP-N-acetyl-D-galactosamine[c] <=> UDP-N-acetylglucosamine[c]	1069.97584581566	0.00179189550450611	Amino sugar and nucleotide sugar metabolism
HMR_4299	glucosamine-6-phosphate[c] + H2O[c] => fructose-6-phosphate[c] + H+[c] + NH3[c]	999.727821403961	0.0173749522817317	Amino sugar and nucleotide sugar metabolism
HMR_4300	fructose-6-phosphate[c] + glutamine[c] => glucosamine-6-phosphate[c] + glutamate[c]	999.727821403961	0.0173749522711188	Amino sugar and nucleotide sugar metabolism
HMR_4524	ATP[c] + N-acetylglucosamine[c] => ADP[c] + H+[c] + N-acetylglucosamine-6-phosphate[c]	999.727821403961	0.000452446737262903	Amino sugar and nucleotide sugar metabolism
HMR_4525	H2O[r] + UDP-N-acetylglucosamine[r] => H+[r] + N-acetyl-D-mannosamine[r] + UDP[r]	999.727821403961	0.000587680079392428	Amino sugar and nucleotide sugar metabolism
HMR_4526	H2O[c] + UDP-N-acetylglucosamine[c] => H+[c] + N-acetyl-D-mannosamine[c] + UDP[c]	999.727821403961	0.000589517955931408	Amino sugar and nucleotide sugar metabolism
HMR_4527	N-acetyl-D-mannosamine[c] <=> N-acetylglucosamine[c]	1606.59988391365	0.00102719031604225	Amino sugar and nucleotide sugar metabolism
HMR_4528	ATP[c] + N-acetyl-D-mannosamine[c] => ADP[c] + H+[c] + N-acetylmannosamine-6-phosphate[c]	737.604256322836	0.0167463959080569	Amino sugar and nucleotide sugar metabolism
HMR_4529	H2O[c] + N-acetylmannosamine-6-phosphate[c] + PEP[c] => N-acetylneuraminate-9-phosphate[c] + Pi[c]	737.604256322836	0.0167463959080569	Amino sugar and nucleotide sugar metabolism
HMR_4530	H2O[c] + N-acetylneuraminate-9-phosphate[c] => N-acetylneuraminate[c] + Pi[c]	737.604256322836	0.0167463959080569	Amino sugar and nucleotide sugar metabolism
HMR_4531	H+[c] + N-acetylneuraminate[c] + NADH[c] + O2[c] => H2O[c] + NAD+[c] + neungc[c]	1000	0.0281173663293301	Amino sugar and nucleotide sugar metabolism
HMR_4532	CMP-neuNGc[c] + PPi[c] <=> CTP[c] + neungc[c]	1000	0.0281173662939233	Amino sugar and nucleotide sugar metabolism
HMR_4533	CMP-neuNGc[c] + H2O[c] + NAD+[c] => CMP-N-acetylneuraminate[c] + H+[c] + NADH[c] + O2[c]	1000	0.0279453603324111	Amino sugar and nucleotide sugar metabolism
HMR_4534	CMP-neuNGc[c] + H2O[c] + NADP+[c] => CMP-N-acetylneuraminate[c] + H+[c] + NADPH[c] + O2[c]	1000	0.0280724769111635	Amino sugar and nucleotide sugar metabolism
HMR_4536	CMP-N-acetylneuraminate[n] + PPi[n] <=> CTP[n] + N-acetylneuraminate[n]	2000	0.0855255518882129	Amino sugar and nucleotide sugar metabolism
HMR_4628	acetyl-CoA[c] + glucosamine-6-phosphate[c] => CoA[c] + H+[c] + N-acetylglucosamine-6-phosphate[c]	999.727821403961	0.169038667797512	Amino sugar and nucleotide sugar metabolism
HMR_4629	H2O[c] + N-acetylglucosamine-6-phosphate[c] => acetate[c] + glucosamine-6-phosphate[c]	999.727821403961	0.16903866782604	Amino sugar and nucleotide sugar metabolism
HMR_4631	N-acetylglucosamine-6-phosphate[c] => N-acetylglucosamine-1-phosphate[c]	999.727821403961	0.000593180454943245	Amino sugar and nucleotide sugar metabolism
HMR_8366	ATP[c] + N-acetylgalactosamine[c] => ADP[c] + H+[c] + N-acetylgalactosamine-1-phosphate[c]	1000	0.0253166647993754	Amino sugar and nucleotide sugar metabolism
HMR_8367	ITP[c] + N-acetylgalactosamine[c] => H+[c] + IDP[c] + N-acetylgalactosamine-1-phosphate[c]	1000	0.0253166648128365	Amino sugar and nucleotide sugar metabolism
HMR_8368	H+[c] + N-acetylgalactosamine-1-phosphate[c] + UTP[c] => PPi[c] + UDP-N-acetyl-D-galactosamine[c]	1000	0.0253166648252847	Amino sugar and nucleotide sugar metabolism
HMR_8371	H2O[c] + mannose-6-phosphate[c] + PEP[c] => 3-deoxy-D-glycero-D-galacto-2-nonulosonic acid-9-phosphate[c] + Pi[c]	737.604256322809	0.00831703554253771	Amino sugar and nucleotide sugar metabolism
HMR_8372	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid-9-phosphate[c] + H2O[c] => 3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[c] + Pi[c]	737.604256322809	0.00831703554253771	Amino sugar and nucleotide sugar metabolism
HMR_8373	N-acetyl-D-mannosamine[c] + pyruvate[c] <=> N-acetylneuraminate[c]	1737.33207772679	0.0173359137711347	Amino sugar and nucleotide sugar metabolism
HMR_8377	CTP[c] + N-acetylneuraminate[c] => CMP-N-acetylneuraminate[c] + PPi[c]	1000	0.0521126750226773	Amino sugar and nucleotide sugar metabolism
HMR_5130	ATP[c] + tRNA(tyr)[c] + tyrosine[c] => AMP[c] + L-tyrosyl-tRNA(tyr)[c] + PPi[c]	19.0759721462799	0.000563136858878558	Aminoacyl-tRNA biosynthesis
HMR_5131	alanine[c] + ATP[c] + tRNA(ala)[c] => AMP[c] + L-alanyl-tRNA(ala)[c] + PPi[c]	55.8791103274862	0.00184005029647925	Aminoacyl-tRNA biosynthesis
HMR_5132	arginine[c] + ATP[c] + tRNA(arg)[c] => AMP[c] + L-arginyl-tRNA(arg)[c] + PPi[c]	39.5560642192055	0.000893293946562403	Aminoacyl-tRNA biosynthesis
HMR_5133	asparagine[c] + ATP[c] + tRNA(asn)[c] => AMP[c] + L-asparaginyl-tRNA(asn)[c] + PPi[c]	19.9724020293505	0.000459034648276516	Aminoacyl-tRNA biosynthesis
HMR_5134	aspartate[c] + ATP[c] + tRNA(asp)[c] => AMP[c] + L-aspartyl-tRNA(asp)[c] + PPi[c]	49.047853361619	0.000939588934683525	Aminoacyl-tRNA biosynthesis
HMR_5135	ATP[c] + cysteine[c] + tRNA(cys)[c] => AMP[c] + L-cysteinyl-tRNA(cys)[c] + PPi[c]	21.8549409280833	0.000166582627227732	Aminoacyl-tRNA biosynthesis
HMR_5136	ATP[c] + glutamine[c] + tRNA(gln)[c] => AMP[c] + L-glutaminyl-tRNA(gln)[c] + PPi[c]	37.2292369121935	0.000901018974544045	Aminoacyl-tRNA biosynthesis
HMR_5137	ATP[c] + glutamate[c] + tRNA(glu)[c] => AMP[c] + L-glutamyl-tRNA(glu)[c] + PPi[c]	46.5365461402437	0.00129277862029202	Aminoacyl-tRNA biosynthesis
HMR_5138	ATP[c] + glycine[c] + tRNA(gly)[c] => AMP[c] + glycyl-tRNA(gly)[c] + PPi[c]	36.1354366410967	0.000563136858907614	Aminoacyl-tRNA biosynthesis
HMR_5139	ATP[c] + histidine[c] + tRNA(his)[c] => AMP[c] + L-histidyl-tRNA(his)[c] + PPi[c]	12.4228085275423	0.000258555724379404	Aminoacyl-tRNA biosynthesis
HMR_5140	ATP[c] + isoleucine[c] + tRNA(ile)[c] => AMP[c] + L-isoleucyl-tRNA(ile)[c] + PPi[c]	30.1832943763808	0.00058240787656344	Aminoacyl-tRNA biosynthesis
HMR_5141	ATP[c] + leucine[c] + tRNA(leu)[c] => AMP[c] + L-leucyl-tRNA(leu)[c] + PPi[c]	56.632536534149	0.00176679744861077	Aminoacyl-tRNA biosynthesis
HMR_5142	ATP[c] + lysine[c] + tRNA(lys)[c] => AMP[c] + L-lysyl-tRNA(lys)[c] + PPi[c]	39.9905922102753	0.00131034715322059	Aminoacyl-tRNA biosynthesis
HMR_5143	ATP[c] + methionine[c] + tRNA(met)[c] => AMP[c] + L-methionyl-tRNA(met)[c] + PPi[c]	18.8645589852386	0.000368010059532998	Aminoacyl-tRNA biosynthesis
HMR_5145	ATP[c] + phenylalanine[c] + tRNA(phe)[c] => AMP[c] + L-phenylalanyl-tRNA(phe)[c] + PPi[c]	25.3375507897159	0.000582376513530417	Aminoacyl-tRNA biosynthesis
HMR_5146	ATP[c] + proline[c] + tRNA(pro)[c] => AMP[c] + L-prolyl-tRNA(pro)[c] + PPi[c]	31.4164775841205	0.000582376512492521	Aminoacyl-tRNA biosynthesis
HMR_5147	ATP[c] + serine[c] + tRNA(ser)[c] => AMP[c] + L-seryl-tRNA(ser)[c] + PPi[c]	44.7032882619903	0.00147204023636781	Aminoacyl-tRNA biosynthesis
HMR_5148	ATP[c] + threonine[c] + tRNA(thr)[c] => AMP[c] + L-threonyl-tRNA(thr)[c] + PPi[c]	36.5150621941993	0.00112627371917209	Aminoacyl-tRNA biosynthesis
HMR_5149	ATP[c] + tRNA(trp)[c] + tryptophan[c] => AMP[c] + L-tryptophanyl-tRNA(trp)[c] + PPi[c]	11.1758220654991	0.000368010059184011	Aminoacyl-tRNA biosynthesis
HMR_5150	ATP[c] + tRNA(val)[c] + valine[c] => AMP[c] + L-valyl-tRNA(val)[c] + PPi[c]	33.5274661964924	0.0011040301781585	Aminoacyl-tRNA biosynthesis
HMR_7171	CMP-N-acetylneuraminate[g] + T-antigen[g] => CMP[g] + H+[g] + sialyl-T antigen[g]	180.770524640242	0.000187700007389122	O-glycan metabolism
HMR_7172	CMP-N-acetylneuraminate[g] + sialyl-T antigen[g] => CMP[g] + disialyl-T antigen[g] + H+[g]	180.770524640242	0.000187700007389122	O-glycan metabolism
HMR_7174	Tn-antigen[g] + UDP-N-acetylglucosamine[g] => core 3[g] + H+[g] + UDP[g]	245.868085440943	0.000194721413395316	O-glycan metabolism
HMR_7175	core 3[g] + UDP-N-acetylglucosamine[g] => core 4[g] + H+[g] + UDP[g]	245.868085440943	0.000194721413395316	O-glycan metabolism
HMR_7180	Tn-antigen[g] + UDP-N-acetylglucosamine[g] => G00031[g] + H+[g] + UDP[g]	245.868085440945	0.000284819855803265	O-glycan metabolism
HMR_7181	G00031[g] + UDP-galactose[g] => G00032[g] + H+[g] + UDP[g]	245.868085440945	0.000284819855803265	O-glycan metabolism
HMR_7183	CMP-N-acetylneuraminate[g] + Tn-antigen[g] => CMP[g] + H+[g] + sialyl-Tn antigen[g]	361.541049280472	0.000281527547863874	O-glycan metabolism
HMR_7197	[protein][c] + serine[c] => [protein]-L-serine[c] + H2O[c]	368.802128161409	0.000545383064393156	O-glycan metabolism
HMR_7436	[protein]-L-serine[g] + UDP-N-acetyl-D-galactosamine[g] => H+[g] + Tn-antigen[g] + UDP[g]	368.802128161424	0.000545383062471084	O-glycan metabolism
HMR_7438	Tn-antigen[g] + UDP-galactose[g] => H+[g] + T-antigen[g] + UDP[g]	245.868085440944	0.000284549448802487	O-glycan metabolism
HMR_7440	T-antigen[g] + UDP-N-acetylglucosamine[g] => core 2[g] + H+[g] + UDP[g]	184.401064080707	0.000192523106367989	O-glycan metabolism
HMR_8254	T-antigen[g] + UDP-N-acetylglucosamine[g] => glcnac-alpha-1,4-core 1[g] + H+[g] + UDP[g]	245.868085440947	0.00028454944947498	O-glycan metabolism
